File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Rann_2010.mp4,Rann_2010,1.36,.mp4,0086837,2010: The Year We Make Contact,1984,"['Adventure', 'Mystery', 'Sci-Fi', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Ranveer_vs_Wild_with_Bear_Grylls_2022_720p.mkv,Ranveer_Vs_Wild_With_Bear_Grylls_2022_720P,1.21,.mkv,19315924,Ranveer vs. Wild with Bear Grylls,2022,['Documentary'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Rascals.mp4,Rascals,1.36,.mp4,0110366,The Little Rascals,1994,"['Comedy', 'Family', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Rashmi Rocket 2021.mkv,Rashmi Rocket 2021,0.98,.mkv,10895556,Rashmi Rocket,2021,"['Drama', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Ready 2011.mkv,Ready 2011,1.45,.mkv,1708532,Ready,2011,"['Action', 'Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Red Alert (The War Within).mp4,Red Alert (The War Within),1.44,.mp4,1245732,Red Alert: The War Within,2009,"['Action', 'Drama', 'Thriller', 'War']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Red The Dark Side 2007.mkv,Red The Dark Side 2007,1.33,.mkv,0896968,Red: The Dark Side,2007,"['Drama', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Rehna Hai Tere Dil Mein.mp4,Rehna Hai Tere Dil Mein,1.68,.mp4,0299108,Rehnaa Hai Terre Dil Mein,2001,"['Comedy', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Resham Ki Dori.mp4,Resham Ki Dori,0.75,.mp4,0155106,Resham Ki Dori,1974,"['Drama', 'Family']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Richie (2018).mkv,Richie (2018),0.75,.mkv,9470628,Richie Beyond,2018,"['Animation', 'Short']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Rishta_Kagaz_Ka.mkv,Rishta_Kagaz_Ka,0.89,.mkv,0816627,Rishta Kagaz Ka,1983,"['Drama', 'Musical', 'Romance']",Bollywood
"D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Road, Movie (2010).mp4","Road, Movie (2010)",0.26,.mp4,2830606,Gretchen Road Movie,2010,['Documentary'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Robot 2010.mkv,Robot 2010,1.54,.mkv,1787439,Rob the Robot,2010,"['Animation', 'Adventure', 'Comedy', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Rocket Singh Salesman of the Year (2009).mkv,Rocket Singh Salesman Of The Year (2009),1.48,.mkv,1434447,Rocket Singh: Salesman of the Year,2009,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Rockstar.2011.mp4,Rockstar_2011,1.16,.mp4,0202470,Rock Star,2001,"['Drama', 'Music']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\ROCKY MENTAL (2020).mkv,Rocky Mental (2020),1.03,.mkv,7102426,Rocky Mental,2017,"['Action', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Rocky.Handsome.2016.mkv,Rocky_Handsome_2016,1.0,.mkv,3410408,Rocky Handsome,2016,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Roja.mkv,Roja,0.68,.mkv,0105271,Roja,1992,"['Drama', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Rowdy Rathore 2012.mp4,Rowdy Rathore 2012,1.06,.mp4,2077833,Rowdy Rathore,2012,"['Action', 'Comedy', 'Crime']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\RRR(2022).mkv,Rrr(2022),1.93,.mkv,8178634,RRR,2022,"['Action', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Running Shaadi (2017).mkv,Running Shaadi (2017),0.98,.mkv,6296236,Running Shaadi,2017,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Rustom 2016.mkv,Rustom 2016,0.12,.mkv,5165344,Rustom,2016,"['Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Saagar (1985).mkv,Saagar (1985),1.52,.mkv,0152256,Saagar,1985,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\SAAHO.[2019].mkv,Saaho_[2019],1.39,.mkv,6836936,Saaho,2019,"['Action', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Saajan 1991.mkv,Saajan 1991,1.41,.mkv,0102825,Saajan,1991,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Saajan Ki Saheli 1981.mkv,Saajan Ki Saheli 1981,1.12,.mkv,0347920,Saajan Ki Saheli,1981,"['Family', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Saajan.mkv,Saajan,0.4,.mkv,0102825,Saajan,1991,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Saala Khadoos (2016).mkv,Saala Khadoos (2016),0.69,.mkv,5310090,Irudhi Suttru,2016,"['Action', 'Drama', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Saansein The Last Breath (2016).mkv,Saansein The Last Breath (2016),1.5,.mkv,5933706,Saansein: The Last Breath,2016,"['Horror', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Saaransh.avi,Saaransh,0.68,.avi,0088031,Saaransh,1984,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Saathiya 2002.mkv,Saathiya 2002,3.0,.mkv,0330843,Saathiya,2002,"['Drama', 'Family', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sab Kushal Mangal (2020).mkv,Sab Kushal Mangal (2020),0.96,.mkv,9691324,Sab Kushal Mangal,2020,['Romance'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sadak 2 (2020).mkv,Sadak 2 (2020),0.89,.mkv,7886848,Sadak 2,2020,"['Action', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sadda Adda.avi,Sadda Adda,0.68,.avi,1941638,Sadda Adda,2012,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Safe (2019).mkv,Safe (2019),0.7,.mkv,7373818,Safe Inside,2019,['Thriller'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Saheb Biwi Aur Gangster 3 (2018).mkv,Saheb Biwi Aur Gangster 3 (2018),0.68,.mkv,7695014,Saheb Biwi Aur Gangster 3,2018,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Saheb_Biwi_Aur_Gangster_Returns.mkv,Saheb_Biwi_Aur_Gangster_Returns,0.92,.mkv,2362778,Saheb Biwi Aur Gangster Returns,2013,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sajan Ki Saheli.mp4,Sajan Ki Saheli,2.18,.mp4,0347920,Saajan Ki Saheli,1981,"['Family', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sajjan Singh Raangroot 2018.mkv,Sajjan Singh Raangroot 2018,1.36,.mkv,7762982,Sajjan Singh Rangroot,2018,"['Action', 'Biography', 'Drama', 'History', 'War']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Salaam Namaste (2005).mkv,Salaam Namaste (2005),0.68,.mkv,0456165,Salaam Namaste,2005,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Samrat Co.mkv,Samrat Co,0.34,.mkv,3636776,Samrat and Co.,2014,"['Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sanam Teri Kasam (2016).mkv,Sanam Teri Kasam (2016),1.13,.mkv,5255710,Sanam Teri Kasam,2016,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sanam.Teri.Kasam.(2015).mkv,Sanam_Teri_Kasam_(2015),0.68,.mkv,5255710,Sanam Teri Kasam,2016,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sandeep Aur Pinky Faraar 2021.mkv,Sandeep Aur Pinky Faraar 2021,1.16,.mkv,7094488,Sandeep Aur Pinky Faraar,2021,"['Comedy', 'Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sangam.mp4,Sangam,1.01,.mp4,0058547,Sangam,1964,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sanju 2018.mkv,Sanju 2018,1.38,.mkv,6452574,Sanju,2018,"['Biography', 'Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sanki.2018.mkv,Sanki_2018,1.38,.mkv,0852713,The House Bunny,2008,['Comedy'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sar Utha Ke Jiyo 1998.mkv,Sar Utha Ke Jiyo 1998,0.42,.mkv,0376158,Sar Utha Ke Jiyo,1998,"['Action', 'Romance']",Bollywood
