File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Love In Bombay_1974.mp4,Love In Bombay_1974,1.13,.mp4,2306635,Love in Bombay,1974,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Mausam (1975).mkv,Mausam (1975),0.76,.mkv,0151511,The Season,1975,"['Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Paar 1984.mp4,Paar 1984,0.8,.mp4,0087868,Paar,1984,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Pakhandi 1984.mkv,Pakhandi 1984,1.33,.mkv,0268520,Pakhandi,1984,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Pehla_Pehla_Pyar_1994.mp4,Pehla_Pehla_Pyar_1994,1.61,.mp4,0860454,MP3: Mera Pehla Pehla Pyaar,2007,"['Comedy', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Pocket Maar 1956.mkv,Pocket Maar 1956,0.77,.mkv,0266858,Pocket Maar,1956,"['Action', 'Crime', 'Drama', 'Family']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Ponniyin_Selvan_Part_2_2023.mkv,Ponniyin_Selvan_Part_2_2023,1.41,.mkv,10701074,Ponniyin Selvan: Part I,2022,"['Action', 'Adventure', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Raangi.2022.mkv,Raangi 2022,2.06,.mkv,10805970,Raangi,2022,['Action'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Raaste_Kaa_Patthar.mp4,Raaste_Kaa_Patthar,1.43,.mp4,0069152,Raaste Kaa Patthar,1972,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Real_Steel.2011.mkv,Real_Steel 2011,1.16,.mkv,0433035,Real Steel,2011,"['Action', 'Drama', 'Sci-Fi', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Rukhsat 1988.mkv,Rukhsat 1988,1.07,.mkv,0423100,Rukhsat,1988,['Romance'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Shandaar 1990.mp4,Shandaar 1990,0.69,.mp4,0173188,Shandar,1990,"['Action', 'Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Shool 1999.mp4,Shool 1999,0.97,.mp4,0220757,Shool,1999,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Sultan (2016).mkv,Sultan (2016),1.42,.mkv,4832640,Sultan,2016,"['Action', 'Drama', 'Romance', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Sultan The Saviour 2018.mp4,Sultan The Saviour 2018,0.75,.mp4,8396262,Sultan: The Saviour,2018,['Thriller'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Swati 1986.mp4,Swati 1986,0.73,.mp4,0092033,Swati,1986,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Unfreedom.2014.mkv,Unfreedom 2014,0.79,.mkv,2049630,Unfreedom,2014,"['Crime', 'Drama', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Yaadon ki Baaraat 1973.mp4,Yaadon Ki Baaraat 1973,1.38,.mp4,0070935,Procession of Memories,1973,"['Action', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Yakeen 1969.mp4,Yakeen 1969,0.76,.mp4,0158375,Yakeen,1969,"['Action', 'Crime', 'Romance', 'Thriller', 'Mystery']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Yuvraaj 1979.mp4,Yuvraaj 1979,1.15,.mp4,0360225,Yuvraaj,1979,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\OrganizedAdditionAfterFeb2024\2_F\Zara Hatke Zara Bachke (2023).mkv,Zara Hatke Zara Bachke (2023),2.15,.mkv,15576460,Zara Hatke Zara Bachke,2023,"['Comedy', 'Drama', 'Family', 'Romance']",Bollywood
