File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mili.1975.mkv,Mili_1975,0.32,.mkv,0080897,All in the Family,1975,['Comedy'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Military Raaj  1998.mkv,Military Raaj 1998,1.16,.mkv,0364519,Millitary Raaj,1998,['Action'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Military Raaj  1998.mkv,Military Raaj 1998,1.16,.mkv,0364519,Millitary Raaj,1998,['Action'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Military Raaj 1998.mkv,Military Raaj 1998,1.16,.mkv,0364519,Millitary Raaj,1998,['Action'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Military Raaj 1998.mkv,Military Raaj 1998,1.16,.mkv,0364519,Millitary Raaj,1998,['Action'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mirzya (2016).mkv,Mirzya (2016),0.64,.mkv,4940456,Mirza's Lady,2016,"['Action', 'Drama', 'Fantasy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Misaal 1985.mkv,Misaal 1985,1.04,.mkv,0823252,Misaal,1985,['Action'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Miss Tanakpur Haazir Ho (2015).mkv,Miss Tanakpur Haazir Ho (2015),1.24,.mkv,4707940,Miss Tanakpur Haazir Ho,2015,"['Comedy', 'Crime', 'Family', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mission Mangal 2019.mp4,Mission Mangal 2019,1.24,.mp4,9248972,Mission Mangal,2019,"['Drama', 'History']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mission.Kashmir.2006.mp4,Mission_Kashmir_2006,0.88,.mp4,0248185,Mission Kashmir,2000,"['Action', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mithya 2008.mp4,Mithya 2008,0.92,.mp4,1179782,Mithya,2008,"['Comedy', 'Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mmainafridi.mkv,Mmainafridi,0.43,.mkv,2193364,I Am Shahid Afridi,2013,"['Drama', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mohabbatein 2000.mkv,Mohabbatein 2000,1.3,.mkv,0213890,Mohabbatein,2000,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mohalla.Assi.2018.mkv,Mohalla_Assi_2018,1.37,.mkv,4949324,Mohalla Assi,2015,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mohenjo Daro (2016).mkv,Mohenjo Daro (2016),1.4,.mkv,3859980,Mohenjo Daro,2016,"['Action', 'Adventure', 'Drama', 'History']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mom (2017).mkv,Mom (2017),1.09,.mkv,5690142,Mom,2017,"['Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Moner Manush (2010).m4v,Moner Manush (2010),0.4,.m4v,1815837,Moner Manush,2010,['Biography'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Monsoon.Shootout[2017].mp4,Monsoon_Shootout[2017],1.25,.mp4,2198235,Monsoon Shootout,2013,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Motherless.Brooklyn.2019.mp4,Motherless_Brooklyn_2019,1.25,.mp4,0385887,Motherless Brooklyn,2019,"['Crime', 'Drama', 'Mystery']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Motichoor_Chaknachoor.mkv,Motichoor_Chaknachoor,1.34,.mkv,9172840,Motichoor Chaknachoor,2019,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\MountainMan.mkv,Mountainman,0.68,.mkv,29231200,Mountain Man,2022,"['Documentary', 'Short']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mowgli (2018).mkv,Mowgli (2018),1.4,.mkv,2388771,Mowgli: Legend of the Jungle,2018,"['Adventure', 'Drama', 'Fantasy']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mr & Mrs Khiladi.mp4,Mr & Mrs Khiladi,0.83,.mp4,0162480,Mr. & Mrs. Khiladi,1997,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mr Ya Miss (2005).mp4,Mr Ya Miss (2005),0.4,.mp4,0456549,Mr Ya Miss,2005,"['Comedy', 'Fantasy']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mr. X (2015).mkv,Mr_ X (2015),0.98,.mkv,4710316,Best in Sex: 2015 AVN Awards,2015,"['Adult', 'News']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mr. X 2015☑️.mkv,Mr_ X 2015☑️,1.38,.mkv,12145398,Charlotte McKinney - Carls Jr Ad Commercial - Super Bowl XLIX 2015 - The All Natural Burger,2015,['Short'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mr.Mrs.Khiladi.mkv,Mr_Mrs_Khiladi,0.42,.mkv,0104605,Khiladi,1992,"['Action', 'Musical', 'Mystery', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mrs. Serial Killer 2020.mkv,Mrs_ Serial Killer 2020,0.94,.mkv,10230426,Mrs. Serial Killer,2020,"['Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mr_India_1987.mkv,Mr_India_1987,0.91,.mkv,19768024,Indian Police Force,2024,"['Action', 'Crime']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Muavza.Zameen.Ka.Paisa.2017.mkv,Muavza_Zameen_Ka_Paisa_2017,0.88,.mkv,3438734,Muavza,2017,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Muay.Thai.Chaiya 2007.mkv,Muay_Thai_Chaiya 2007,1.28,.mkv,1090782,Muay Thai Fighter,2007,"['Action', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mubarakan (2017).mkv,Mubarakan (2017),1.31,.mkv,6272828,Mubarakan,2017,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mufti (2017).mkv,Mufti (2017),1.39,.mkv,6405208,Mufti,2017,"['Action', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mughal-E-Azam 1960.mkv,Mughal-E-Azam 1960,5.0,.mkv,0054098,Mughal-E-Azam,1960,"['Drama', 'Romance', 'War']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mujhse Shaadi Karogi (2004).mp4,Mujhse Shaadi Karogi (2004),1.6,.mp4,0418362,Mujhse Shaadi Karogi,2004,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mukkabaaz.2018.mkv,Mukkabaaz_2018,1.36,.mkv,7180544,The Brawler,2017,"['Action', 'Drama', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mukti.mkv,Mukti,2.29,.mkv,30274400,Mukti Ghar,2024,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mulk (2018).mkv,Mulk (2018),1.31,.mkv,7618184,Mulk,2018,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mumbai Mirror (2013).mkv,Mumbai Mirror (2013),0.67,.mkv,2633826,Mumbai Mirror,2013,"['Action', 'Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mumbai Saga (2021) .mkv,Mumbai Saga (2021),0.98,.mkv,10483386,Mumbai Saga,2021,"['Action', 'Crime', 'History']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Munna Michael (2017).mkv,Munna Michael (2017),1.2,.mkv,6117702,Munna Michael,2017,"['Action', 'Drama', 'Music', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Muqaddar Ka Badshah 1990.mkv,Muqaddar Ka Badshah 1990,1.12,.mkv,0260212,Muqaddar Ka Badshaah,1990,['Action'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Murder 2 2011.mkv,Murder 2 2011,1.1,.mkv,1918965,Murder 2,2011,"['Action', 'Crime', 'Drama', 'Horror', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Murder Mystery 2019.mkv,Murder Mystery 2019,1.09,.mkv,1618434,Murder Mystery,2019,"['Action', 'Comedy', 'Crime', 'Mystery', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Murder.2004.mkv,Murder_2004,3.0,.mkv,0118401,Midsomer Murders,1997,"['Crime', 'Drama', 'Mystery']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Murder.On.The.Orient.Express.2017.720p.BRRip.mkv,Murder_On_The_Orient_Express_2017_720P_Brrip,1.05,.mkv,30022953,Murder on the Orient Express: Interview with producer Richard Goodwin,2017,"['Short', 'History', 'Mystery', 'Talk-Show', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\My_Next_Guest_With_David_Letterman.mkv,My_Next_Guest_With_David_Letterman,0.49,.mkv,0106053,Late Show with David Letterman,1993,"['Comedy', 'Music', 'Talk-Show']",Bollywood
