File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Aladdin (2019).mkv,Aladdin (2019),1.13,.mkv,6139732,Aladdin,2019,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Aladdin And The King of Theves 1996.mkv,Aladdin And The King Of Theves 1996,0.89,.mkv,0115491,Aladdin and the King of Thieves,1996,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Aladdin and the Wonderful Lamp 1952.mp4,Aladdin And The Wonderful Lamp 1952,1.24,.mp4,0139012,Aladdin and the Wonderful Lamp,1952,"['Adventure', 'Fantasy']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Albert Pinto Ko Gussa Kyoon Aata Hai_1980.mp4,Albert Pinto Ko Gussa Kyoon Aata Hai_1980,0.93,.mp4,4355838,Albert Pinto Ko Gussa Kyun Aata Hai?,2019,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\AliBaba_40_Chor.avi,Alibaba_40_Chor,1.4,.avi,0079749,Adventures of Ali-Baba and the Forty Thieves,1980,"['Action', 'Adventure', 'Family', 'Fantasy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Aligarh.2016.mkv,Aligarh_2016,0.97,.mkv,5121000,Aligarh,2015,"['Biography', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\All the Best- Fun Begins 2009.mkv,All The Best- Fun Begins 2009,1.22,.mkv,1433905,All the Best: Fun Begins,2009,"['Action', 'Comedy', 'Drama', 'Musical']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Always Kabhi Kabhi[2011].avi,Always Kabhi Kabhi[2011],0.68,.avi,1937092,Always Kabhi Kabhi,2011,"['Comedy', 'Crime', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Amar Akbar Anthony.mp4,Amar Akbar Anthony,2.24,.mp4,5082670,Amar Akbar Anthony,2015,"['Comedy', 'Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Ami Je Ke Tomar 2017.mkv,Ami Je Ke Tomar 2017,1.82,.mkv,6975046,Ami Je Ke Tomar,2017,['Romance'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Amit Sahni Ki List (2014).mkv,Amit Sahni Ki List (2014),0.88,.mkv,3822600,Amit Sahni Ki List,2014,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\An Evening in Paris.mkv,An Evening In Paris,0.44,.mkv,0074503,An Evening in Paris,1967,"['Musical', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Anand.1971.mp4,Anand_1971,1.9,.mp4,9663764,Aquaman and the Lost Kingdom,2023,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Andaaz 2003.mp4,Andaaz 2003,1.47,.mp4,0346507,Andaaz,2003,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Andaz 1971.mkv,Andaz 1971,1.13,.mkv,0066766,Andaz,1971,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Andaz Apna Apna (1994).mkv,Andaz Apna Apna (1994),1.14,.mkv,0109117,Andaz Apna Apna,1994,"['Action', 'Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Andhadhun (2018).mkv,Andhadhun (2018),1.42,.mkv,8108198,Andhadhun,2018,"['Crime', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Angoor (1982).mp4,Angoor (1982),1.21,.mp4,0215517,Angoor,1982,['Comedy'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Angry Indian Goddesses.mp4,Angry Indian Goddesses,1.48,.mp4,3368222,Angry Indian Goddesses,2015,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Anhey Ghorhey Da Daan.(2012).mkv,Anhey Ghorhey Da Daan_(2012),0.68,.mkv,2085746,Alms for a Blind Horse,2011,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Anjaana_Anjaani_2010.mkv,Anjaana_Anjaani_2010,1.05,.mkv,1499201,Anjaana Anjaani,2010,"['Comedy', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Anjaane_The_Unkown.mp4,Anjaane_The_Unkown,1.28,.mp4,0874854,Anjaane: The Unknown,2005,['Horror'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Ankhon Dekhi (2014).mkv,Ankhon Dekhi (2014),2.18,.mkv,3614516,Ankhon Dekhi,2013,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Ankur Arora Murder Case (2013).avi,Ankur Arora Murder Case (2013),0.68,.avi,2912578,Ankur Arora Murder Case,2013,"['Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Ankush (1986).mp4,Ankush (1986),0.6,.mp4,0157316,Ankush,1986,"['Action', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Antardwand.avi,Antardwand,0.68,.avi,1722425,Antardwand,2008,"['Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Anukoni_Athidhi_2021.mkv,Anukoni_Athidhi_2021,1.16,.mkv,9793334,Anukoni Athidhi,2019,"['Drama', 'Mystery', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Anuraag 1972.mp4,Anuraag 1972,0.45,.mp4,0068217,Anuraag,1972,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Apharan_2022.mkv,Apharan_2022,1.54,.mkv,8392006,Apharan,2018,"['Action', 'Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Apna Asmaan 2007.mp4,Apna Asmaan 2007,0.98,.mp4,1073097,Apna Asmaan,2007,"['Drama', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Apradh 1972.mp4,Apradh 1972,0.63,.mp4,0175450,Apradh,1972,"['Action', 'Thriller', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Ardh Satya 1983.mkv,Ardh Satya 1983,0.99,.mkv,0085178,Ardh Satya,1983,"['Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Arjun.Reddy.2017.mkv,Arjun_Reddy_2017,1.05,.mkv,7294534,Arjun Reddy,2017,"['Action', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Arshinagar (2015).mkv,Arshinagar (2015),0.69,.mkv,5309284,Arshinagar,2015,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Arth (1982).mp4,Arth (1982),0.88,.mp4,0083578,Arth,1982,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Arzoo (1965).avi,Arzoo (1965),1.37,.avi,0058921,Arzoo,1965,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Asoka 2001.mkv,Asoka 2001,3.0,.mkv,0249371,Asoka,2001,"['Action', 'Biography', 'Drama', 'History', 'Romance', 'War']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Attack On 911.avi,Attack On 911,0.68,.avi,8730714,Zombie Attack - 911 Call On Hold,2014,['Short'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Awara Paagal Deewana 2002.mkv,Awara Paagal Deewana 2002,0.87,.mkv,0319020,Awara Paagal Deewana,2002,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Awarapan (2007).mkv,Awarapan (2007),0.93,.mkv,1020937,Awarapan,2007,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Ayee Milan Ki Bela (1964).mp4,Ayee Milan Ki Bela (1964),1.44,.mp4,0233147,Ayee Milan Ki Bela,1964,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Azhar 2016.mkv,Azhar 2016,1.0,.mkv,4906984,Azhar,2016,"['Biography', 'Drama', 'Sport']",Bollywood
