File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\Noorie 1979.mkv,Noorie 1979,1.43,.mkv,0309926,Noorie,1979,"['Drama', 'Family', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\Project X 2012.mkv,Project X 2012,0.8,.mkv,1636826,Project X,2012,['Comedy'],Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\Se7En 1995.mkv,Se7En 1995,0.11,.mkv,0114369,Se7en,1995,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\Sixty Minutes 2024.Mkv,Sixty Minutes 2024,1.51,.Mkv,29538571,Sixty Minutes,2024,"['Action', 'Adventure', 'Drama', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\The Beekeeper 1986.mp4,The Beekeeper 1986,2.04,.mp4,0091506,The Beekeeper,1986,['Drama'],Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\The Beekeeper 2024.mkv,The Beekeeper 2024,1.6,.mkv,15314262,The Beekeeper,2024,"['Action', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\The Lord Of The Rings 2002.mkv,The Lord Of The Rings 2002,2.7,.mkv,0167261,The Lord of the Rings: The Two Towers,2002,"['Action', 'Adventure', 'Drama', 'Fantasy']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\The Perfect Date 2019.mp4,The Perfect Date 2019,1.45,.mp4,8201170,The Perfect Date,2019,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\The Untold History Of The United States 2012.mp4,The Untold History Of The United States 2012,1.08,.mp4,1494191,The Untold History of the United States,2012,"['Documentary', 'History', 'War']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\Udaan 2021.mkv,Udaan 2021,0.92,.mkv,14845434,Udaan,2021,['Short'],Bollywood
