File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\Overdose_2022.mkv,Overdose 2022,0.63,.mkv,15713012,Overdose,2022,"['Action', 'Crime', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\Pirates.Of.The.Caribbean.2011.mkv,Pirates Of The Caribbean 2011,1.22,.mkv,1298650,Pirates of the Caribbean: On Stranger Tides,2011,"['Action', 'Adventure', 'Fantasy']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\Pirates_of_the_Caribbean_At_Worlds_End_2007_720p.mkv,Pirates Of The Caribbean At Worlds End 2007 720P,1.73,.mkv,0449088,Pirates of the Caribbean: At World's End,2007,"['Action', 'Adventure', 'Fantasy']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\Pirates_Of_The_Caribbean_Dead_Mans_Chest_2006.mkv,Pirates Of The Caribbean Dead Mans Chest 2006,1.73,.mkv,0383574,Pirates of the Caribbean: Dead Man's Chest,2006,"['Action', 'Adventure', 'Fantasy']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\Pirates_Of_The_Caribbean_The_Curse_Of_The_Black_Pearl_2003_720p.mkv,Pirates Of The Caribbean The Curse Of The Black Pearl 2003 720P,1.48,.mkv,0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,"['Action', 'Adventure', 'Fantasy']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\Project.Almanac.2015.mkv,Project Almanac 2015,1.8,.mkv,2436386,Project Almanac,2015,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\PS-1 2022.mkv,Ps-1 2022,0.86,.mkv,10701074,Ponniyin Selvan: Part I,2022,"['Action', 'Adventure', 'Drama']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\Rorschach.2022.mkv,Rorschach 2022,1.36,.mkv,19886242,Rorschach,2022,"['Action', 'Mystery', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\SkyFall 2012.mkv,Skyfall 2012,1.23,.mkv,1074638,Skyfall,2012,"['Action', 'Adventure', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\The Amazing Spider-Man 2 (2014).mkv,The Amazing Spider-Man 2 (2014),1.39,.mkv,1872181,The Amazing Spider-Man 2,2014,"['Action', 'Adventure', 'Sci-Fi']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\The Balkan Line (2021).mkv,The Balkan Line (2021),0.98,.mkv,5951188,The Balkan Line,2019,"['Action', 'War']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\The Battleship Island.mkv,The Battleship Island,1.1,.mkv,5969696,The Battleship Island,2017,"['Action', 'Drama', 'History']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\The.Call.2020.mkv,The Call 2020,1.01,.mkv,10530176,The Call,2020,"['Crime', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\The.Dark.Knight.2008.mkv,The Dark Knight 2008,1.92,.mkv,0468569,The Dark Knight,2008,"['Action', 'Crime', 'Drama', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\The.Terminal.2004.720p.mp4,The Terminal 2004 720P,0.86,.mp4,0362227,The Terminal,2004,"['Comedy', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\The.Treacherous.2015.mkv,The Treacherous 2015,0.88,.mkv,4844288,The Treacherous,2015,"['Crime', 'Drama', 'History', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\The.Wailing.2016.mp4,The Wailing 2016,0.51,.mp4,5215952,The Wailing,2016,"['Drama', 'Horror', 'Mystery', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\The_Black_Phone_2022.mkv,The Black Phone 2022,1.4,.mkv,7144666,The Black Phone,2021,"['Horror', 'Mystery', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\Unhinged (2020) .MKV,Unhinged (2020),1.52,.MKV,10059518,Unhinged,2020,"['Action', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Babel.mkv,Babel,0.68,.mkv,0449467,Babel,2006,['Drama'],Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Baby Driver.mp4,Baby Driver,0.81,.mp4,3890160,Baby Driver,2017,"['Action', 'Crime', 'Drama', 'Music']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Backcountry.mp4,Backcountry,0.78,.mp4,2944198,Backcountry,2014,"['Adventure', 'Drama', 'Horror', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Backwood.mkv,Backwood,1.17,.mkv,1404661,Backwood Philosopher,2009,"['Comedy', 'Drama']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Bad Genius.mkv,Bad Genius,0.98,.mkv,6788942,Bad Genius,2017,"['Comedy', 'Crime', 'Drama', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Bad Johnson.mkv,Bad Johnson,0.22,.mkv,2091325,Bad Johnson,2014,"['Comedy', 'Fantasy', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Bad Teacher.avi,Bad Teacher,0.68,.avi,1284575,Bad Teacher,2011,"['Comedy', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Bait.mkv,Bait,1.37,.mkv,1438173,Bait,2012,"['Action', 'Fantasy', 'Horror']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Balls Out.mp4,Balls Out,0.73,.mp4,2937254,Balls Out,2014,"['Comedy', 'Sport']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Bangalore Days.mp4,Bangalore Days,2.48,.mp4,3668162,Bangalore Days,2014,"['Comedy', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Barefoot.avi,Barefoot,0.68,.avi,2355495,Barefoot,2014,"['Comedy', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Bastille Day.mkv,Bastille Day,0.69,.mkv,2368619,The Take,2016,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Batman.v.Superman.Dawn.of.Justice.avi,Batman V Superman Dawn Of Justice,1.38,.avi,2975590,Batman v Superman: Dawn of Justice,2016,"['Action', 'Adventure', 'Sci-Fi']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Battle Los Angeles.avi,Battle Los Angeles,1.37,.avi,1217613,Battle Los Angeles,2011,"['Action', 'Adventure', 'Sci-Fi']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Battlecreek.2017.mkv,Battlecreek 2017,0.78,.mkv,1880415,Battlecreek,2017,"['Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Beastly.2011.mkv,Beastly 2011,0.54,.mkv,1152398,Beastly,2011,"['Drama', 'Fantasy', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Beasts.Of.The.Southern.Wild.2012.avi,Beasts Of The Southern Wild 2012,0.68,.avi,2125435,Beasts of the Southern Wild,2012,"['Adventure', 'Drama', 'Fantasy']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Beatriz.at.Dinner.2017.avi,Beatriz At Dinner 2017,1.19,.avi,5929750,Beatriz at Dinner,2017,"['Comedy', 'Drama']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Beau.mkv,Beau,0.54,.mkv,13521006,Beau Is Afraid,2023,"['Comedy', 'Drama', 'Horror']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Bedazzled.avi,Bedazzled,0.65,.avi,0230030,Bedazzled,2000,"['Comedy', 'Fantasy']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Bedtime Stories.mp4,Bedtime Stories,0.68,.mp4,0960731,Bedtime Stories,2008,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance', 'Sci-Fi']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Beerfest [2006].avi,Beerfest [2006],0.68,.avi,0486551,Beerfest,2006,['Comedy'],Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Before.and.After.1996.mp4,Before And After 1996,0.69,.mp4,0115645,Before and After,1996,"['Crime', 'Drama', 'Mystery']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Before.i.go.to.sleep.2014.mkv,Before I Go To Sleep 2014,0.52,.mkv,1726592,Before I Go to Sleep,2014,"['Drama', 'Mystery', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Belle (2013).mkv,Belle (2013),0.24,.mkv,2404181,Belle,2013,"['Biography', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Bermuda Triangle (1996).mp4,Bermuda Triangle (1996),1.51,.mp4,0115656,Secrets of the Bermuda Triangle,1996,"['Adventure', 'Mystery']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Bermuda.Tentacles.2014.mkv,Bermuda Tentacles 2014,0.81,.mkv,3307726,Bermuda Tentacles,2014,"['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller']",Eng01
