SYMBOL,OPEN,HIGH,LOW,CLOSE,CONTRACTS,OPEN_INT,CHG_IN_OI,TIMESTAMP
CANBK,603.0,609.0,597.55,601.25,5507,43772400,1096200,07-MAR-2024
CANFINHOME,789.0,793.3,785.25,787.3,694,3530475,-51675,07-MAR-2024
CHAMBLFERT,361.9,380.5,361.9,374.7,4906,8076900,-516800,07-MAR-2024
CHOLAFIN,1041.0,1092.15,1041.0,1085.8,10208,14501875,-1296875,07-MAR-2024
CIPLA,1493.3,1498.7,1483.85,1489.75,2368,9672650,-191750,07-MAR-2024
COALINDIA,462.35,466.3,457.5,459.8,6679,58766400,-1478400,07-MAR-2024
COFORGE,6376.1,6398.7,6269.75,6283.2,2542,1380150,56700,07-MAR-2024
COLPAL,2567.75,2611.4,2537.0,2588.4,1074,3261650,-2100,07-MAR-2024
CONCOR,977.15,980.0,963.5,966.4,1949,17652000,-89000,07-MAR-2024
COROMANDEL,1109.4,1126.2,1103.45,1113.75,1394,1362200,-2800,07-MAR-2024
CROMPTON,293.3,298.3,291.65,292.3,2197,18477000,3600,07-MAR-2024
CUB,138.25,138.25,136.75,137.15,779,44535000,70000,07-MAR-2024
CUMMINSIND,2805.0,2833.7,2787.15,2795.6,4261,3755400,-51000,07-MAR-2024
DABUR,533.15,539.35,533.0,537.1,1630,21992500,-163750,07-MAR-2024
DALBHARAT,1961.0,1984.2,1958.9,1970.1,1245,3323500,28750,07-MAR-2024
DEEPAKNTR,2203.7,2260.95,2203.7,2218.45,2764,2818200,-42300,07-MAR-2024
DIVISLAB,3573.0,3631.5,3549.05,3609.85,6057,4046400,-129800,07-MAR-2024
DIXON,7240.0,7258.5,7130.0,7171.0,4585,1390100,-47700,07-MAR-2024
DLF,929.6,933.8,919.65,922.65,3022,32579250,-363000,07-MAR-2024
DRREDDY,6324.85,6388.95,6322.3,6347.2,2571,2224375,2375,07-MAR-2024
EICHERMOT,3810.4,3834.55,3781.0,3803.75,4831,4156775,8400,07-MAR-2024
ESCORTS,2849.45,2893.8,2828.45,2859.3,1741,2046275,47850,07-MAR-2024
EXIDEIND,325.2,332.75,324.1,329.95,2232,18889200,194400,07-MAR-2024
FEDERALBNK,158.3,158.4,156.1,156.65,4059,91315000,-455000,07-MAR-2024
GAIL,191.85,192.85,188.65,189.35,4928,129797325,50325,07-MAR-2024
GLENMARK,938.75,969.25,932.05,958.05,5847,14828425,73225,07-MAR-2024
GMRINFRA,83.65,85.45,83.0,84.7,4550,204367500,1878750,07-MAR-2024
GNFC,625.45,644.9,620.4,633.1,3026,8476000,261300,07-MAR-2024
GODREJCP,1248.75,1249.5,1234.6,1240.3,1695,5855500,-111500,07-MAR-2024
GODREJPROP,2473.7,2496.0,2453.35,2474.1,1772,4258375,77425,07-MAR-2024
GRANULES,462.7,464.55,458.3,459.9,906,10846000,74000,07-MAR-2024
GRASIM,2256.0,2261.6,2215.25,2233.65,2700,7269003,-251856,07-MAR-2024
GUJGASLTD,567.2,575.75,561.25,572.45,1684,7280000,90000,07-MAR-2024
HAL,3278.0,3353.2,3264.95,3333.55,16148,8789100,87000,07-MAR-2024
HAVELLS,1530.0,1567.0,1521.4,1546.75,5265,5490000,55000,07-MAR-2024
HCLTECH,1653.95,1659.05,1634.3,1641.9,4730,14806400,234500,07-MAR-2024
HDFCAMC,3778.7,3781.0,3725.1,3737.35,1614,3000900,-41700,07-MAR-2024
HDFCBANK,1455.05,1455.1,1445.25,1449.95,32872,221498750,-3776300,07-MAR-2024
HDFCLIFE,615.0,626.05,615.0,623.45,7081,29156600,-694100,07-MAR-2024
HEROMOTOCO,4639.9,4725.9,4624.5,4662.0,5306,3812100,-158700,07-MAR-2024
HINDALCO,531.35,542.1,531.35,537.85,11860,39543000,-4649400,07-MAR-2024
HINDCOPPER,283.3,287.5,279.95,281.3,1777,37391500,381600,07-MAR-2024
HINDPETRO,514.3,520.25,504.5,509.65,4581,39706200,-453600,07-MAR-2024
HINDUNILVR,2413.45,2434.45,2411.25,2427.1,5822,12123000,-318000,07-MAR-2024
ICICIBANK,1094.1,1100.1,1088.25,1090.75,24352,73177300,-3114300,07-MAR-2024
ICICIGI,1648.25,1679.7,1648.25,1674.2,1461,2604500,58000,07-MAR-2024
ICICIPRULI,575.0,582.8,566.1,581.35,3609,12169500,249000,07-MAR-2024
IDEA,14.25,14.55,14.15,14.4,3680,2091280000,-14480000,07-MAR-2024
IDFC,116.85,117.3,115.45,115.95,1116,73150000,970000,07-MAR-2024
IDFCFIRSTB,81.85,81.95,80.85,81.15,5846,375217500,3465000,07-MAR-2024
IEX,148.35,151.0,147.95,148.5,2705,63596250,15000,07-MAR-2024
IGL,411.05,427.6,403.0,423.65,8313,19335250,1772375,07-MAR-2024
INDHOTEL,578.9,593.0,577.4,590.45,4493,18900000,1262000,07-MAR-2024
INDIACEM,224.85,229.7,224.85,226.55,984,21239600,-17400,07-MAR-2024
INDIAMART,2590.45,2645.85,2576.05,2624.4,727,858600,-7800,07-MAR-2024
INDIGO,3086.05,3135.0,3086.05,3112.85,3518,5087700,-108000,07-MAR-2024
INDUSINDBK,1560.2,1575.8,1551.0,1567.4,8596,24664500,-715500,07-MAR-2024
INDUSTOWER,254.65,259.9,253.85,256.45,4440,100238800,3321800,07-MAR-2024
INFY,1618.95,1632.55,1608.4,1619.35,21440,30184800,287200,07-MAR-2024
IOC,178.5,178.5,173.85,174.7,4101,179107500,-48750,07-MAR-2024
IPCALAB,1200.05,1211.95,1188.0,1191.2,858,2694250,-22750,07-MAR-2024
IRCTC,936.55,951.45,935.65,942.0,3881,16660000,-420000,07-MAR-2024
ITC,408.9,417.3,405.0,415.0,29344,111198400,299200,07-MAR-2024
JINDALSTEL,836.05,853.5,834.55,841.4,7175,22955000,110000,07-MAR-2024
JKCEMENT,4329.5,4343.95,4262.55,4271.1,923,639250,-8000,07-MAR-2024
JSWSTEEL,822.05,849.2,821.5,832.55,14177,17294175,23625,07-MAR-2024
JUBLFOOD,451.35,463.65,449.35,455.0,3160,18448750,-266250,07-MAR-2024
KOTAKBANK,1765.35,1776.7,1751.25,1753.45,11505,36744400,-639600,07-MAR-2024
L&TFH,161.45,166.2,161.45,162.45,4835,47408750,-2369322,07-MAR-2024
LALPATHLAB,2225.05,2229.5,2187.0,2190.25,1052,1502100,37200,07-MAR-2024
LAURUSLABS,412.05,427.4,411.7,424.0,2838,11847300,295800,07-MAR-2024
LICHSGFIN,645.9,651.0,637.95,640.0,1977,16510000,148000,07-MAR-2024
LT,3664.1,3715.3,3654.05,3688.3,12304,15897000,-285000,07-MAR-2024
LTIM,5188.9,5223.0,5133.3,5148.8,4591,2980950,73350,07-MAR-2024
LTTS,5329.3,5348.0,5258.55,5316.95,1505,729800,-18600,07-MAR-2024
LUPIN,1677.85,1685.35,1662.15,1677.9,1379,6277250,88400,07-MAR-2024
M&M,1939.85,1942.8,1894.15,1904.35,23444,14305200,1508850,07-MAR-2024
M&MFIN,283.7,287.95,281.55,284.9,2271,24328000,274000,07-MAR-2024
MANAPPURAM,175.9,176.0,172.3,173.3,450,64626000,-2700000,07-MAR-2024
MARICO,507.0,519.5,506.3,515.8,2536,12634800,-262800,07-MAR-2024
MARUTI,11635.1,11689.45,11473.05,11547.55,8612,2509450,-22500,07-MAR-2024
MCDOWELL-N,1158.1,1167.95,1150.0,1152.1,1294,6550600,134400,07-MAR-2024
MCX,3552.4,3638.0,3516.8,3625.65,2333,2327200,-50000,07-MAR-2024
METROPOLIS,1633.1,1657.45,1632.4,1635.95,661,1264000,8000,07-MAR-2024
MFSL,988.4,995.9,979.75,983.0,1504,10482400,54400,07-MAR-2024
MGL,1330.8,1345.0,1312.25,1321.55,806,4224000,-644000,07-MAR-2024
MOTHERSON,120.6,121.75,119.1,119.45,5095,147026800,-1576200,07-MAR-2024
MPHASIS,2557.5,2578.75,2493.05,2500.15,3377,3350875,136950,07-MAR-2024
MRF,146119.15,146119.15,143564.2,144162.75,2808,38075,2540,07-MAR-2024
MUTHOOTFIN,1400.0,1407.3,1373.05,1375.8,2220,7099950,-25300,07-MAR-2024
NATIONALUM,164.4,166.95,163.25,163.85,3811,87810000,2812500,07-MAR-2024
NAUKRI,5107.0,5151.95,5050.05,5113.15,1493,1276950,13050,07-MAR-2024
NAVINFLUOR,3055.65,3123.8,3043.95,3073.65,3729,1880850,133650,07-MAR-2024
NESTLEIND,2544.9,2579.4,2535.75,2567.1,2024,4974400,-140000,07-MAR-2024
NMDC,238.0,244.6,238.0,239.1,6018,77436000,2457000,07-MAR-2024
NTPC,352.55,355.15,351.15,353.3,5482,85170000,684000,07-MAR-2024
OBEROIRLTY,1364.7,1387.1,1358.75,1380.8,1219,6269900,-118300,07-MAR-2024
OFSS,8100.0,8434.2,7991.0,8340.05,5976,976800,-22600,07-MAR-2024
ONGC,280.8,285.4,278.5,279.35,7835,87799250,608300,07-MAR-2024
PAGEIND,35808.95,36078.0,35606.95,35973.6,1308,143760,585,07-MAR-2024
PEL,894.35,913.0,892.3,899.2,3014,12292500,-195750,07-MAR-2024
PERSISTENT,8368.6,8424.35,8311.15,8373.3,2606,1453400,-11500,07-MAR-2024
PETRONET,286.5,289.0,281.85,282.45,2163,40299000,-168000,07-MAR-2024
PFC,426.0,433.8,425.55,429.35,9209,68641750,-228625,07-MAR-2024
PIDILITIND,2844.9,2973.4,2820.95,2873.85,12765,2417500,-137500,07-MAR-2024
PIIND,3656.45,3734.85,3637.35,3645.4,1641,2030500,47750,07-MAR-2024
PNB,130.75,132.25,130.15,130.5,7626,232408000,760000,07-MAR-2024
POLYCAB,4905.05,4966.5,4887.3,4914.8,4266,2062600,-48200,07-MAR-2024
POWERGRID,293.0,299.4,291.9,293.15,4879,55548000,-1706400,07-MAR-2024
PVRINOX,1385.0,1429.95,1383.65,1423.75,5504,6374027,156288,07-MAR-2024
RAMCOCEM,810.3,816.8,805.7,813.15,863,4678400,-45900,07-MAR-2024
RBLBANK,257.35,261.95,256.05,257.1,6682,64987500,-1812500,07-MAR-2024
RECLTD,468.05,477.85,467.9,470.9,7875,38582000,-878000,07-MAR-2024
RELIANCE,3014.0,3017.9,2962.95,2966.4,30527,40081000,576750,07-MAR-2024
SAIL,140.45,144.1,139.0,139.6,20740,183640000,33480000,07-MAR-2024
SBICARD,700.45,709.55,700.0,706.1,3025,23628800,192800,07-MAR-2024
SBILIFE,1526.0,1526.0,1495.35,1515.7,5159,8725500,716250,07-MAR-2024
SBIN,790.95,795.65,785.0,790.0,20489,87678000,-4138500,07-MAR-2024
SHREECEM,24997.2,25154.4,24729.3,24837.95,2170,298500,22225,07-MAR-2024
SHRIRAMFIN,2377.25,2461.9,2377.25,2455.55,4190,6249000,-181800,07-MAR-2024
SIEMENS,4734.0,4768.2,4681.4,4694.15,1161,991950,27150,07-MAR-2024
SRF,2431.95,2479.0,2425.5,2458.6,5329,3600750,-43875,07-MAR-2024
SUNPHARMA,1611.55,1621.9,1604.8,1608.55,4522,16824500,648900,07-MAR-2024
SUNTV,617.2,631.0,616.4,623.95,1220,7255500,-160500,07-MAR-2024
SYNGENE,691.05,698.5,687.35,695.0,955,5114000,6000,07-MAR-2024
TATACHEM,1181.0,1338.3,1168.0,1297.05,88773,16448850,2537700,07-MAR-2024
TATACOMM,2000.85,2047.75,1988.15,2016.7,8132,7389000,257500,07-MAR-2024
TATACONSUM,1227.85,1272.6,1220.3,1265.6,11557,10900800,253800,07-MAR-2024
TATAMOTORS,1025.6,1048.9,1016.5,1040.55,30362,62940825,-1047375,07-MAR-2024
TATAPOWER,397.05,435.6,396.25,428.65,60641,96538500,14117625,07-MAR-2024
TATASTEEL,153.5,159.85,153.0,157.9,51190,248264500,24964500,07-MAR-2024
TCS,4082.0,4136.6,4059.15,4121.85,15091,12741225,-44800,07-MAR-2024
TECHM,1276.0,1295.95,1270.35,1291.6,6068,14168400,-516000,07-MAR-2024
TITAN,3835.0,3835.95,3785.1,3798.65,6562,4828250,-17850,07-MAR-2024
TORNTPHARM,2680.15,2699.85,2660.05,2677.55,766,1688000,-31000,07-MAR-2024
TRENT,3911.9,3994.7,3854.55,3973.65,3027,3005200,53600,07-MAR-2024
TVSMOTOR,2288.75,2312.25,2261.05,2266.05,4654,5111050,-16100,07-MAR-2024
UBL,1719.7,1729.95,1701.0,1703.95,784,2418800,2400,07-MAR-2024
ULTRACEMCO,9671.05,9770.7,9627.0,9724.4,7385,2398700,75700,07-MAR-2024
UPL,479.1,488.6,478.2,484.9,6756,37351600,-934700,07-MAR-2024
VEDL,284.6,288.95,282.4,284.4,8431,130469800,384100,07-MAR-2024
VOLTAS,1072.0,1093.05,1068.25,1084.75,5358,8365800,7800,07-MAR-2024
WIPRO,517.1,521.7,512.15,516.8,8467,54168000,712500,07-MAR-2024
ZEEL,154.4,163.4,153.0,161.0,798,121575000,-2385000,07-MAR-2024
ZYDUSLIFE,969.95,986.45,962.7,982.25,2522,7279200,405900,07-MAR-2024
