Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Life in a Metro,2007,"Comedy, Drama, Musical, Romance",Anurag Basu,Nothing from IMDB,"Dharmendra, Gautam Kapur, Irrfan Khan, Konkona Sen Sharma, Kay Kay Menon, Shilpa Shetty Kundra, Shiney Ahuja, Sharman Joshi, Kangana Ranaut, Nafisa Ali","The lives of a group of people who live in Mumbai: Rahul occupies an apartment owned by his uncle and lets rich, influential people use it for their personal affairs; ignored, angry young wife Shikha falls into the arms of a young man named Akash who wants to act in Indian films; Shikha's sister Shruti is having an affair with a man named Monty; Shikha's teacher Shivani is romancing Amol; Rahul finds out that his girlfriend Neha is using this very apartment to meet with Ranjeet, who is Shika's husband.",['132'],India,Hindi,,7.4,800956
Life Ki Toh Lag Gayi,2012,"Action, Comedy",Rakesh Mehta,Rakesh Mehta,"Kay Kay Menon, Ranvir Shorey, Pradhuman Singh, Neha Bhasin, Jackie Shroff, Manu Rishi Chadha, Sharat Saxena, Shakti Kapoor, Kuldeep Sareen, Neeraj Vora",,['155'],India,Hindi,,5.1,2327389
Life Partner,2009,"Comedy, Drama, Romance",Rumi Jaffery,Nothing from IMDB,"Govinda, Fardeen Khan, Tusshar Kapoor, Genelia Deshmukh, Prachi Desai, Anupam Kher, Amrita Rao, Shoma Anand, Rana Jung Bahadur, Vikram Gokhale","Based in Cape Town, specializing in divorces, Jeet Oberoi warns his friends, Karan Malhotra and Bhavesh Patel, about the many disadvantages of being involved in a married relationship. He indicates that marriages result in divorce, if it is a love marriage than the groom digs his grave; and if is an arranged marriage, it is the groom's family that dig his grave. Scoffing at this, Karan gets married with his sweetheart, Sanjana Jugran, much to the chagrin of her dad; while conservative Bhavesh travels to Vishwamitri, Gujarat, along with his entire family, and gets married to a liberal Prachi Jadeja. Incompatibility issues will soon surface, compelling the duo to retain Jeet as legal counsel to expedite their respective divorce proceedings.",['138'],India,Nothing from IMDB,,5.3,1229366
2019: A Year in the Life of a Year,2020,Comedy,Nothing from IMDB,Nothing from IMDB,"Rhys Thomas, Christopher Eccleston, Lucy Montgomery, Tony Way, David Attenborough, Usain Bolt, Helena Bonham Carter, Danny Boyle, David Cameron, Samantha Cameron",,['27'],United Kingdom,English,,7.9,12300660
Lion,2016,"Biography, Drama",Garth Davis,Nothing from IMDB,"Sunny Pawar, Abhishek Bharate, Priyanka Bose, Khushi Solanki, Shankar Nisode, Tannishtha Chatterjee, Nawazuddin Siddiqui, Riddhi Sen, Kaushik Sen, Rita Roy","In 1986, Saroo was a five-year-old child in India of a poor but happy rural family. On a trip with his brother, Saroo soon finds himself alone and trapped in a moving decommissioned passenger train that takes him to Calcutta, 1000 miles away from home. Now totally lost in an alien urban environment and too young to identify either himself or his home to the authorities, Saroo struggles to survive as a street child until he is sent to an orphanage. Soon, Saroo is selected to be adopted by the Brierley family in Tasmania, where he grows up in a loving, prosperous home. However, for all his material good fortune, Saroo finds himself plagued by his memories of his lost family in his adulthood and tries to search for them even as his guilt drives him to hide this quest from his adoptive parents and his girlfriend. Only when he has an epiphany does he realize not only the answers he needs, but also the steadfast love that he has always had with all his loved ones in both worlds.",['118'],"Australia, United Kingdom, United States, India","English, Hindi, Bangla",,8.0,3741834
Crayon Shin-chan: Burst Serving! Kung Fu Boys - Ramen Rebellion,2018,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",Wataru Takahashi,Nothing from IMDB,Akiko Yajima,,['104'],Japan,Japanese,,6.3,7994070
Listen... Amaya,2013,Drama,Avinash Kumar Singh,Nothing from IMDB,"Farooq Shaikh, Deepti Naval, Swara Bhasker, Amala Akkineni, Siddhant Karnick, Oroon Das, Kriti Panth, Vidya Bhushan, Viren Basoya, Asrita","The film is set in Delhi, where a widowed mother, Leela, runs library cafe "" Book a Coffee."" Here she makes a new friend, a widowed photographer, Jayant ""Jazz"", and soon finds their friendship growing. However, Leela's daughter Amaya, a budding writer, feels insecure about the relationship when she finds out about it. While she collaborates with Jazz on producing a coffee table book about the bazaars of Old Delhi, when her mother takes her relationship with Jazz further, she is unable to accept it. The journeys of all the principal characters and a subtle twist at the end make up the narrative of the film.",['108'],India,"Hindi, Tamil, English",,6.5,2224313
Looop Lapeta,2022,"Action, Comedy, Crime, Romance, Thriller",Aakash Bhatia,Nothing from IMDB,"Taapsee Pannu, Tahir Raj Bhasin, Dibyendu Bhattacharya, K.C. Shankar, Shreya Dhanwanthary, Sameer Kevin Roy, Rajendra Chawla, Bhupesh Bandekar, Raghav Raj Kakker, Manik Papneja","A race against time and a girlfriend on a mission to rescue her boyfriend from a sticky situation, Looop Lapeta promises viewers an adventurous ride, as the plot unfolds and the actions of the lovers trigger a series of events, both fortunate and unfortunate.",['131'],India,Hindi,,5.2,8907974
Lootcase,2020,"Comedy, Crime",Rajesh Krishnan,Nothing from IMDB,"Kunal Kemmu, Rasika Dugal, Vijay Raaz, Ranvir Shorey, Gajraj Rao, Aryan Prajapati, Aakkash Dabhade, Sumit Nijhawan, Nilesh Divekar, Shashi Ranjan",Nandan Kumar working in a newspaper printing press lives a normal life with wife Lata and son Ayush he finds difficult to meat ends financially. Once while returning from night shift he finds an abandoned suitcase full of cash Nandan takes the bag along with him and hides it in his neighbor's house whose in his village.The suitcase belongs to MLA Patil and got abandoned as a shootout took place between his men Omar and Abdul and Bala Rathod's men Graduate and Rajan.Nandan starts to live a lavish life with the money hiding it from Lata and everyone Patil soon appoints Inspector Kolte to search the bag at any cost as it also as a file which has details of land grabbing.,['132'],India,Hindi,,7.5,10515526
Love Aaj Kal,2009,"Comedy, Drama, Romance",Imtiaz Ali,Imtiaz Ali,"Saif Ali Khan, Deepika Padukone, Rishi Kapoor, Rahul Khanna, Florence Brudenell-Bruce, Giselli Monteiro, Dolly Ahluwalia, Raj Zutshi, Nirupama Verma, Gunjas Singh","London-based Jai Vardhan Singh and Meera Pandit meet and fall in love, and she introduces him to her family. Shortly thereafter, they decide to part; she wants to relocate to India to restore heritage buildings, while he relocates to America. Restauranteur Veer Singh attempts to convince Jai to pursue her, as he had pursued Harleen Kaur back in 1965 India, but Jai moves on and falls in love with Caucasian Jo, while Meera is all set to marry her employer, Vikram Joshi.",['128'],India,Hindi,,6.8,1275863
Love Breakups Zindagi,2011,"Comedy, Drama, Romance",Sahil Sangha,Nothing from IMDB,"Zayed Khan, Dia Mirza, Cyrus Sahukar, Tisca Chopra, Satyadeep Misra, Vaibhav Talwar, Pallavi Sharda, Auritra Ghosh, Umang Jain, Farida Jalal","Delhi-based Jai Malhotra is engaged to Radhika and their marriage is expected to take place soon, while Mumbai-based Naina Kapoor has a boyfriend in Dhruv and both are also plan to wed. Both travel without their respective lovers to Chandigarh to attend the marriage of Arjun and Gayatri. They meet with Gayatri's grandmother, Bijji, and mingle with others. They also organize a night of entertainment, which is also attended by Dhruv. The festivities turn to sorrow the next day when Bijji unexpectedly passes away. After a brief mourning period, the marriage takes place, and everyone returns to their respective homes. With their minds still fresh from memories and photographs from the wedding, they then experience issues and challenges when they attempt to adjust back into their respective lives.",['156'],India,"Hindi, Punjabi, English",,5.8,1877691
