Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Sanju,2018,"Biography, Comedy, Drama",Rajkumar Hirani,Nothing from IMDB,"Ranbir Kapoor, Paresh Rawal, Manisha Koirala, Vicky Kaushal, Dia Mirza, Anushka Sharma, Sonam Kapoor, Jim Sarbh, Karishma Tanna, Boman Irani","Few lives in our time are as dramatic and enigmatic as the saga of Sanjay Dutt. Coming from a family of cinema legends, he himself became a film star, then saw dizzying heights and darkest depths: adulation of die-hard fans, unending battles with various addictions, brushes with the underworld, prison terms, loss of loved ones, and the haunting speculation that he might be a terrorist. Sanju is in turns a hilarious and heartbreaking exploration of one man's battle against his own wild self and the formidable external forces trying to crush him. It depicts the journey of a man through everything that life can throw at him. Some true stories leave you thinking ""did this really happen?"" This is one such unbelievable story that happens to be true.",['155'],India,Hindi,,7.6,6452574
The House Bunny,2008,Comedy,Fred Wolf,"Karen McCullah, Kirsten Smith","Anna Faris, Colin Hanks, Emma Stone, Kat Dennings, Hugh Hefner, Christopher McDonald, Beverly D'Angelo, Katharine McPhee, Rumer Willis, Kiely Williams","Finding family. Shelley Darlingson was raised in an orphanage, finally happy when she blossoms into a fox and moves into the Playboy Mansion. Unfortunately, she's summarily expelled on her 27th birthday(she's now too old). In desperation she takes a job as house mother for a sorority of misfits losing their house for lack of members. They have but a few months to find 30 pledges, or a sorority of mean girls will take over their place. Shelley figures that girls will pledge a house that boys find interesting, so she sets out to make the Zetas alluring, not act too smart, and host great parties. Can she succeed, and what about her own makeover? Sabotage is everywhere, plus it's hard to be one's self.",['97'],United States,English,,5.5,852713
Sar Utha Ke Jiyo,1998,"Action, Romance",Sikander Bharti,Nothing from IMDB,"Naseeruddin Shah, Madhoo, Manek Bedi, Raza Murad, Smita Jaykar, Kiran Kumar, Gulshan Grover, Laxmikant Berde, Mohan Joshi, Arjun Sarja",,,India,Hindi,,2.2,376158
Sarbjit,2016,"Biography, Drama",Omung Kumar,Nothing from IMDB,"Randeep Hooda, Aishwarya Rai Bachchan, Richa Chadha, Darshan Kumaar, Shiwani Saini, Ankita Shrivastav, Ankur Bhatia, Arbaaz Ali Khan, Abhimanyu, Amritpal",,['131'],India,Hindi,,7.3,5120640
Sardaarji 2,2016,"Adventure, Comedy","Rohit Jugraj, Pareshkumar Bharatbhai Patel, Alpeshkumar Keshavlal Prajapati",Nothing from IMDB,"Sonam Bajwa, Gurpreet Bal, Paul Barbara, Karan Battan, Jaswinder Bhalla, Behveen Bharadwaj, Corinne Deanna Campbell, Charlotte, Ankush Chaudhry, King Chauhan","The much awaited Sequel to Last summer's BLOCKBUSTER . A fun-filled joyride for The Entire Family. The story begins in a village in Punjab, where an Organic farmer. The simpleton Jaggi ( DILJIT DOSANJH) Lives his life . His Village comes in deep trouble and Jaggi has to travel to AUSTRALIA to earn money and save the village. A mad, ride begins in his quest to earn money, this man of principals starts driving a beautiful ICE CREAM TRUCK , which kids Simply Love. He is chased by goons. He meets an equally hot-tempered girl and kidnaps Another girl from her own wedding! Now is that crazy or is that crazy! Beautiful LANDSCAPES AND MELODIOUS SUPER HIT MUSIC keep you enthralled. NOW COMES THE HIGHLIGHT - what are the second and Third JAGGI doing in the film? Is it actually a TRIPLE ROLE of DILJIT DOSANJH ?!! Why are ALL the various hilarious gangs chasing him? What are the girls doing in his life ? DOES HE MANAGE TO SAVE HIS VILLAGE ? To find out WATCH ... SARDAARJI 2",['145'],"Australia, India",Punjabi,,5.2,5701172
Sardar Udham,2021,"Biography, Crime, Drama, History",Shoojit Sircar,Nothing from IMDB,"Vicky Kaushal, Shaun Scott, Stephen Hogan, Amol Parashar, Banita Sandhu, Kirsty Averton, Andrew Havill, Sam Redford, Albrecht Zander, Tim Berrington","Indian Revolutionary Udham Singh who's better known for the assassination of Michael O Dwyer in London, who was behind the Jallianwala Bagh Massacre on April 13, 1919. The story sets out how Udham Singh survived the massacre on day of Baisakhi which killed around 400 people and injured around 1000 and avenges those who died.",['164'],India,"Hindi, English, Russian, Punjabi",,8.4,10280296
Sarfarosh,1999,"Action, Crime, Drama, Thriller",John Mathew Matthan,Nothing from IMDB,"Naseeruddin Shah, Aamir Khan, Sonali Bendre, Mukesh Rishi, Akash Khurana, Smita Jaykar, Sukanya Kulkarni, Akhilendra Mishra, Ahmed Khan, Pradeep Singh Rawat","Ajay Rathod is a no-nonsense police officer from Mumbai Crime Branch. Long time ago his elder brother was killed by terrorists which caused him to quit his medical studies and join Indian Police Service. He is a great admirer of Pakistan-based ghazal singer Gulfam Hassan. During one of Hassan's concerts, they meet for the first time and become great friends. Meanwhile, Ajay's investigation into the Pakistan-supported cross-border terrorism takes him to Rajasthan and reveals an unsettling truth about someone close to his heart.",['174'],India,Hindi,,8.1,200087
Sarileru Neekevvaru,2020,"Action, Comedy, Drama",Anil Ravipudi,Nothing from IMDB,"Mahesh Babu, Rashmika Mandanna, Vijayshanti, Rajendra Prasad, Prakash Raj, Tanikella Bharani, Rao Ramesh, Murli Sharma, Satyadev Kancharana, Krishna Murali Posani",,['169'],India,Telugu,,5.8,10773090
Sarkar,2005,"Action, Crime, Drama",Ram Gopal Varma,Nothing from IMDB,"Amitabh Bachchan, Abhishek Bachchan, Kay Kay Menon, Supriya Pathak, Katrina Kaif, Tanishaa Mukerji, Rukhsar Rehman, Anupam Kher, Kota Srinivasa Rao, Deepak Shirke","Meet Subhash Nagre - a wealthy and influential resident of Bombay. He lives in a palatial house with his wife, Pushpa; sons Vishnu and his wife Amrita and their son; a second son, named Shankar, in the United States. Subhash and his family are thrilled when Shankar returns home, in the company of a gorgeous long-legged young woman named Pooja, who he plans to marry soon. While Subhash adores both his sons, he shows his open disappointment for Vishnu, whose language, childish actions, and his affair with a Bollywood actress named Sapna are just few of his wrong actions. When Vishnu finds out that a Bollywood actor is attempting to start an affair with Sapna, he angrily guns him down in front of several witnesses. Subhash asks Vishnu to leave the house, and thereafter Vishnu is arrested and charged with murder. Then all hell breaks lose in the Nagre household when a politician named Motilal Khurana is killed, and the killer names Subhash as the person who hired him to do this killing. Subhash is arrested, and held in prison - there is no hope for him in the courts as he has been already been found guilty - not for this killing - but for acting as a power unto himself - a mafia-like Godfather - who metes out justice - when justice fails. Watch how circumstances force Subhash to come to terms that he no longer is influential and no one will come forward to assist him; Shankar is abducted and disappears, and the one who has hired to kill him is none other than his son - Vishnu.",['124'],India,Hindi,,7.6,432047
Sarkar 3,2017,"Action, Crime, Drama, Thriller",Ram Gopal Varma,Nothing from IMDB,"Amitabh Bachchan, Manoj Bajpayee, Yami Gautam, Abhishek Bachchan, Jackie Shroff, Rohini Hattangadi, Ronit Roy, Amit Sadh, Supriya Pathak, Parag Tyagi",,['130'],India,Hindi,,4.9,5742874
