Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Golmaal Returns,2008,"Comedy, Crime, Mystery",Rohit Shetty,Nothing from IMDB,"Ajay Devgn, Kareena Kapoor, Arshad Warsi, Tusshar Kapoor, Shreyas Talpade, Amrita Arora, Celina Jaitly, Anjana Sukhani, Murli Sharma, Ashwini Kalsekar","Obsessed with day-time TV soaps, Ekta Santoshi starts suspecting her husband, Gopal, of having an affair with an unknown woman. Not satisfied with his explanations, she decides to investigate, setting off a chain of hilarious events. These involve her dumb brother/hair-stylist, Lucky; her sister-in-law, Esha, who loves ACP Madhav Singh Ghai; two individuals both named Anthony Gonsalves; amongst many others that result in a hapless Gopal's arrest for the homicide of his co-worker, Subodh Mehra.",['135'],India,Hindi,,5.2,1092005
The Long Goodbye,1973,"Comedy, Crime, Drama, Mystery, Thriller",Robert Altman,Nothing from IMDB,"Elliott Gould, Nina van Pallandt, Sterling Hayden, Mark Rydell, Henry Gibson, David Arkin, Jim Bouton, Warren Berlinger, Jo Ann Brody, Stephen Coit","In the middle of the night, private eye Philip Marlowe drives his friend Terry Lennox to the Mexican border. When Marlowe returns home police are waiting for him and learns that Terry's wife Sylvia has been killed. He's arrested as an accessory but released after a few days and is told the case is closed since Terry Lennox has seemingly committed suicide in Mexico. Marlowe is visited by mobster Marty Augustine who wants to know what happened to the $350,000 Lennox was supposed to deliver for him. Meanwhile, Marlowe is hired by Eileen Wade to find her husband Roger who has a habit of disappearing when he wants to dry out but she can't find him in any any of his usual haunts. He finds him at Dr. Veringer's clinic and brings him. It soon becomes obvious to Marlowe that Terry's death, the Wades and Augustine are all somehow interconnected. Figuring out just what those connections are however will be anything but easy.",['112'],United States,"English, Spanish",,7.5,70334
Gopi,1970,"Action, Comedy, Drama, Family",A. Bhimsingh,Nothing from IMDB,"Dilip Kumar, Saira Banu, Pran Sikand, Johnny Walker, Sudesh Kumar, Mukri, Ramayan Tiwari, Shyamlal, Om Prakash, Nirupa Roy","Gopi (Dilip Kumar) stays in the village with his elder brother, Girdhari (Om Prakash) and their younger sister Nandini (Farida Jalal). Girdhari goes to the landlord Lala (Pran) to take money, which he had saved for Nandini's wedding but gets thrown out of the house. Gopi forcibly gets the money but is accused by the landlord of stealing. Sent out of the house by Girdhari, Gopi leaves for the city and vows to come back only after making enough money for Nandini's wedding.",['143'],India,Hindi,,6.8,141135
Grand Masti,2013,"Comedy, Drama, Thriller",Indra Kumar,Nothing from IMDB,"Vivek Oberoi, Riteish Deshmukh, Aftab Shivdasani, Karishma Tanna, Manjari Fadnnis, Sonalee Kulkarni, Pradeep Singh Rawat, Kainaat Arora, Bruna Abdullah, Maryam Zakaria","Amar ,Meet and Prem are in final year of their college who give knowledge to Junior students about sex education they find that the college new principal Robert Pereira is manic and punishes students badly for flirting with girls one of his victims is Hardick.Six years later all three are married and pretend to be happy but don't have a good sex life as their wives are busy handling families they get an invitation of college reunion and decide to go for it.Upon reaching the college the trio see that there is still fear of Robert Pereira as he is out of town they decide to flirt with Rose Mary Marlo and plan to spend night with them but find that Rose is wife of Robert,Mary his daughter and Marlo sister.The trio decide to run for their life but Hardick catches them and asks to kill Robert as his revenge and blackmails with their individual video of spending night with Rose Mary Marlo.",['137'],India,Hindi,,4.5,2476154
Great Grand Masti,2016,"Comedy, Drama, Fantasy, Horror",Indra Kumar,Nothing from IMDB,"Urvashi Rautela, Riteish Deshmukh, Vivek Oberoi, Aftab Shivdasani, Puja Banerjee, Mishti Chakravarty, Shraddha Das, Usha Nadkarni, Kangna Sharma, Ketan Karande",,['134'],India,Hindi,,3.7,4675030
Guddu Rangeela,2015,"Comedy, Drama",Subhash Kapoor,Subhash Kapoor,"Arshad Warsi, Amit Sadh, Ronit Roy, Aditi Rao Hydari, Shriswara, Dibyendu Bhattacharya, Amit Sial, Brijendra Kala, Rajiv Gupta, Devender Chaudhry","Based in the dusty plains of North India, Guddu Rangeela is a story about two cousins trying to make ends meet in the crime infested surroundings. Orchestra singers by day and informants by night, acquiring measly pay offs from the information provided to local gangsters about the richest families in town, has fetched them an easy and safe way to subsist without getting their hands dirty in the bargain. Although cousins by blood, both are very much unlike each other. The love hate rapport of the two comes to be seen through the many dangerously funny circumstances that they are met with and their impromptu methods of saving their skin each time. Having suffered a tragic past at the hands of the gang lord turned politician Billo; the antagonist of the tale; both are discreetly entangled in a 10 year old legal battle against him through Gupta, an honest advocate fighting on their behalf. While the unorthodox and impulsive Guddu aspires to grow out of their hand to mouth way of life by executing the loot themselves, the comparatively self-righteous and mature Rangeela despises the idea of getting onto the dark side of the city's law. Like money, women too are Guddu's poison, who is time and again seen flirting and effortlessly pulling off one night stands. Rangeela on the contrary hasn't moved on from the tragedy that consumed his only love Babli years back. Rangeela's prime motto has always been to overthrow his nemesis Billo, thus undoing the injustice and cruelty that transpired years back. Lucky enough, one such opportunity comes knocking, which he immediately snags and in the process finds himself confronting the vicious and tyrannical Billo. What follows is a chaotic tale of redemption and payback. An ambition, a plan, a kidnapping and a to and fro tale of victory and defeat leading up to a dramatic climax.",['124'],India,Hindi,,5.3,4684028
Guest iin London,2017,Comedy,Ashwani Dhir,Manoj Rajan Tripathi,"Kartik Aaryan, Kriti Kharbanda, Paresh Rawal, Tanvi Azmi, Sanjay Mishra, Naveen Kaushik, Jane Ajia, Ayesha Ali, Zoe Alice-Woodruff, Diane Alitchard",,['132'],India,Hindi,,5.4,6173826
The Guilty,2021,"Crime, Drama, Thriller",Antoine Fuqua,Nothing from IMDB,"Jake Gyllenhaal, Riley Keough, Peter Sarsgaard, Christina Vidal, Eli Goree, Ethan Hawke, Da'Vine Joy Randolph, Christiana Montoya, David Castañeda, Adrian Martinez","The film takes place over the course of a single morning in a 911 dispatch call center. Call operator Joe Baylor (Gyllenhaal) tries to save a caller in grave danger-but he soon discovers that nothing is as it seems, and facing the truth is the only way out.",['90'],United States,"English, Spanish",,6.3,9421570
Gulaal,2009,"Crime, Drama, Thriller",Anurag Kashyap,Nothing from IMDB,"Kay Kay Menon, Raj Singh Chaudhary, Raja Chaudhary, Jesse Randhawa, Deepak Dobriyal, Ayesha Mohan, Mahie Gill, Piyush Mishra, Abhimanyu Singh, Aditya Srivastav","Bikaner-based 28-year-old Dilip Kumar Singh is enrolled in a Rajpur-based Law college, and rents a room with an unstable male, Rananjay Singh. His attempts to re-locate to a hostel, pits him against a group of men, led by Jadhwal, who not only assault, but also molest him, and then lock him in a dark room with a naked and abused female, Anuja. He recuperates in a hospital and joins hands with Rananjay and Dukey Bana to avenge this humiliation, as well as befriends Anuja, who is a Lecturer in the college. He also decides to support Rananjay, who is legitimate son of a former Raja, to run for college elections - and it is this decision that will shatter and change his life forever.",['140'],India,Hindi,,8.0,1261047
Gully Boy,2019,"Drama, Music, Romance",Zoya Akhtar,Nothing from IMDB,"Ranveer Singh, Alia Bhatt, Siddhant Chaturvedi, Vijay Raaz, Amruta Subhash, Jyoti Subhash, Vijay Varma, Kalki Koechlin, Iqlaq Khan, Sheeba Chaddha","""Gully Boy"" is a film about a 22-year-old boy ""Murad"" from a ghetto in Mumbai, India. The son of a driver, his parents worked hard to get him educated so that he could have a white collar job. Meanwhile, Murad realizes his calling to be a rapper. Authentic Hip Hop in India is a recent phenomenon and like anywhere else in the world, is rising from the streets. Art is a distant dream for the colonized poor of India and this story is about Murad's journey from realizing his love for rap and chasing his dream to inadvertently transcending his class. The film showcases street rap from the crevices of Mumbai's by lanes. The poetry is conscious of the city's socio-economic fabric and highlights the challenges faced by the disenfranchised youth in the minority population.",['154'],India,"Hindi, English",,7.9,2395469
Gumrah,1993,"Action, Crime, Drama, Thriller",Mahesh Bhatt,Nothing from IMDB,"Sanjay Dutt, Sridevi, Anupam Kher, Rahul Roy, Soni Razdan, Reema Lagoo, Kunika Sadanand, Tom Alter, Bob Christo, Anang Desai","Roshni Chadha is the only child of Sharda Chhadha, and has no knowledge of the whereabouts of her absconding dad, Prakash Chhadha. Roshni is introduced to Rahul Malhotra and both are attracted to each other. Rahul finds out that she can sing, assists her in becoming a professional singer, and she becomes famous nationwide. She has a fan named Jaggannath alias Jaggu, a street-wise small-time black-marketeer, but she chooses to ignore him. On a trip to Mauritius with Rahul, Roshni is apprehended by the police and arrested on the charge of possession of drugs. She is imprisoned, and Rahul is nowhere to be found. Then a lawyer and Jaggu come to her assistance, but are unable to do much, as Roshni is found guilty, and in keeping with the laws of that country, her sentence is - death!",['149'],India,Hindi,,6.1,107060
Gunday,2014,"Action, Drama, Musical, Romance",Ali Abbas Zafar,Nothing from IMDB,"Ranveer Singh, Arjun Kapoor, Priyanka Chopra Jonas, Irrfan Khan, Karan Aanand, Victor Banerjee, Prasanjit Chatterjee, Diwakar Dhyani, Darshan Gurjar, Uttam Halder","The war of 1971 gave birth to Bangladesh and two young orphans - Bikram (Ranveer Singh) and Bala (Arjun Kapoor). They became Calcutta's most loved and most powerful GUNDAY. Nandita (Priyanka Chopra), the beautiful cabaret dancer, walked in and they fell head over heels in love with her. And then entered ACP Satyajeet Sarkar (Irrfan Khan), a law for every outlaw and a counter force for Bikram and Bala.",['152'],India,"Hindi, Bangla",,2.7,2574698
