Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Drishyam 2,2022,"Crime, Drama, Mystery, Thriller",Abhishek Pathak,Nothing from IMDB,"Ajay Devgn, Akshaye Khanna, Tabu, Shriya Saran, Ishita Dutta, Mrunal Jadhav, Rajat Kapoor, Kamlesh Sawant, Yogesh Soman, Saurabh Shukla","A drug deal goes wrong between two peddlers where one named David accidentally shoots other while trying to escape he notices Vijay Salgaonkar coming out of under construction police station after hiding something.Seven years later Vijay lives happily with his family, along with his cable business he also owns a cinema hall and plans to produce his own film.Mahesh Deshmukh comes to meet Vijay asking him for final remains of his son but goes distressed on the other hand IG Meera Deshmukh has still not forgiven Vijay and waits for evidence.IG Tarun Alhawat colleague of Meera is posted sometime back in Goa and tries to re investigate Sam's case by getting suspended officer Gaitonde back on duty.Tarun and Meera lay a trap on Vijay and his family but very much far away from getting any clue.",['140'],India,"Hindi, English",,8.2,15501640
Drishyam,2015,"Crime, Drama, Mystery, Thriller",Nishikant Kamat,Nothing from IMDB,"Ajay Devgn, Shriya Saran, Tabu, Rajat Kapoor, Ishita Dutta, Mrunal Jadhav, Rishab Chadha, Prasanna Ketkar, Kamlesh Sawant, Yogesh Sonam","Vijay Salgaonkar runs a cable TV network in a remote and hilly village of Goa. He lives a happy life with his wife Nandini and two daughters. A 4th grade dropout & an orphan, Vijay has worked his way towards success with his sheer hard-work & street smartness in order to provide for his family who mean the world to him. A man of few means & needs; Vijay believes life is to be lived simplistically - his wife, while she loves him devoutly, wants Vijay's thrifty & miserly behavior to end and wants the world for her family. If there's one thing that Vijay cannot live without, it is his passion for watching films. Such is his 'filmy' obsession that he doesn't mind staying up all night at his office binging on TV movies! In a bizarre turn of events; a teenage boy goes missing; he is the son of a headstrong & no-nonsense cop; IG Meera Deshmukh and the Salgaonkar family is the prime suspect! Will a humble & middle class man, be able to protect his family from oppression of the powerful? How the family weathers the storm that ensues during the violent investigation forms the rest of the story leading to an unexpected & shocking climax.",['163'],India,"Hindi, English",,8.2,4430212
Drive,2011,"Action, Drama",Nicolas Winding Refn,Nothing from IMDB,"Ryan Gosling, Carey Mulligan, Bryan Cranston, Albert Brooks, Oscar Isaac, Christina Hendricks, Ron Perlman, Kaden Leos, Jeff Wolfe, James Biberi","This action drama follows a mysterious man who has multiple jobs as a garage mechanic, a Hollywood stuntman and a getaway driver seems to be trying to escape his shady past as he falls for his neighbor - whose husband is in prison and who's looking after her child alone. Meanwhile, his garage mechanic boss is trying to set up a race team using gangland money, which implicates our driver as he is to be used as the race team's main driver. Our hero gets more than he bargained for when he meets the man who is married to the woman he loves.",['100'],United States,"English, Spanish",,7.8,780504
Dulhe Raja,1998,Comedy,Harmesh Malhotra,Nothing from IMDB,"Govinda, Raveena Tandon, Kader Khan, Prem Chopra, Mohnish Behl, Johny Lever, Govardhan Asrani, Anjana Mumtaz, Guddi Maruti, Sudhir","Poor Raja opens a fast food restaurant right opposite a five star hotel run by it's owner Singhania, earning his wrath. The wealthy hotel owner uses all his influence to remove Raja, but in vain. Things get worse for the wealthy man, when his daughter Kiran wants to marry the poor hotelier. The wealthy man refuses, leading to a confrontation and a condition - which Raja fulfills, he becomes rich virtually overnight, and proposes for the hand of Kiran. The wealthy hotelier reluctantly accepts him as his son-in-law, only to have Kiran elope with a man named Rahul.",['143'],India,Hindi,,6.7,210659
Durgamati: The Myth,2020,"Horror, Thriller",Ashok G.,Nothing from IMDB,"Bhumi Pednekar, Arshad Warsi, Mahie Gill, Jisshu Sengupta, Tanya Abrol, Anant Mahadevan, Samayera Khan, Karan Kapadia, Brij Bhushan Shukla, Dhanraj","In the skulduggery world of politics and crime, an innocent Chanchal has to put all on the line to prove her innocence and bring justice to Shakti and the people that he loved so much. As she gets embroiled deep in a web of deceit, Chanchal must face powers both natural and supernatural to fulfil her destiny.",['155'],India,Hindi,,4.0,11229134
Ten,2005,"Action, Crime, Drama, Thriller","Anubhav Sinha, Maqbool Khan",Nothing from IMDB,"Sanjay Dutt, Suniel Shetty, Abhishek Bachchan, Zayed Khan, Shilpa Shetty Kundra, Esha Deol, Pankaj Kapur, Dia Mirza, Raima Sen, Gulshan Grover","ATC Chief Siddhant Dheer receives information that a terrorist attack will take place on 10 May, led by Jamwaal. Neha, his informant in Canada, tells him of the arrest of Jamwaal's right-hand man Himmat Mehndi. Siddhant sends his brothers Shekar and Aditya to get hold of Himmat. Dan, a Canadian cop, teams with the duo after they save his life. While interrogating Himmat, he reveals that nobody working for Jamwaal knows his identity and the ones who pose a danger to him are his former friends who spoiled his 10 May plans.",['152'],India,Hindi,,5.5,415768
Eena Meena Deeka,1994,"Action, Comedy, Crime",David Dhawan,Sanjeev Duggal,"Vinod Khanna, Rishi Kapoor, Juhi Chawla, Kader Khan, Shakti Kapoor, Anupam Kher, Kiran Kumar, Gulshan Grover, Mohnish Behl, Alok Nath","Two con-men, Inder alias Eena and Deeka has an encounter in a bank. Eena commit the crime but because of Deeka's bad record with the police they are misunderstood and thus Deeka gets a long jail term but manages to escape. He then begins a manhunt for Eena in order to take him to the police station so that he can confess to his crime thus clearing his name; he does manages to get his hands on Eena but he refuses to accept his crime. Watch how Deeka makes Eena's life miserable to get him to comply with his wish.",['133'],India,Hindi,,4.5,109710
Villu,2009,"Action, Thriller",Prabhu Deva,Nothing from IMDB,"Joseph Vijay, Nayanthara, Prakash Raj, Vadivelu, Devaraj, Anandraj, Manoj K. Jayan, Ranjitha, Geetha, Sriman","Based in Chennai, plainclothes police officer Pugazh slays Raka, a male wanted by Inter-pol, during the Shri Ganesh Visarjan. This news alerts his associates, some of who become alert, while others relieved, and Pugazh is instructed to proceed with his next target. The latter then meets with Janavi and both eventually fall in love. She then lets him speak with her wealthy Munich-based father, J.D., who instructs them to come home. Once there, he displays his disapproval for Pugazh. Unable to get close to his target, his stay is prolonged, prompting his mother to also travel there. And it is her arrival that will dramatically alter the entire situation - changing everyone's lives forever.",['146'],India,Tamil,,3.6,1451763
Ek Ghar,1991,Drama,Girish Kasaravalli,Nothing from IMDB,"Naseeruddin Shah, Deepti Naval, Chanda, Rohini Hattangadi, Kamal Jain",,['100'],India,Hindi,,7.3,231520
Ek Hi Raasta,1993,Action,Deepak Bahry,Nothing from IMDB,"Ajay Devgn, Raveena Tandon, Saeed Jaffrey, Deven Verma, Kulbhushan Kharbanda, Raza Murad, Arun Bakshi, Narendra Bedi, Mohnish Behl, Sharat Saxena","Kubla is a terrorist and would like to rule over India. In order to do this, he needs vital information about the Indian armed forces, and he recruits an Indian army officer, Vikram. In order to get this information, Vikram kills another armyman, and ensures that Karan Singh, yet another armyman, gets the blame. This goes according to plan, and Karan Singh is on the run. Then Kubla and Vikram abduct Col. Choudry and his daughter, Priya, and give Bhagat Singh two and a half hours time, to locate the information, or else the Colonel will be killed, and Priya raped.",['130'],India,Hindi,,3.9,106799
1: Nenokkadine,2014,"Action, Thriller","Sukumar, Sukumar, Zeb Walters",Nothing from IMDB,"Mahesh Babu, Kriti Sanon, Nassar, Pradeep Singh Rawat, Anuradha Hasan, Kelly Dorji, Sayaji Shinde, Krishna Murali Posani, Srinivasa Reddy, Ravi Varma",Gautham (Mahesh Babu) is in search of the identity of his parents who were killed. He faces a psychological disorder which makes the search even more difficult. taking support of sameera(Kriti ) and figuring out ways to get to know what happened in the past makes the story.,['170'],India,Telugu,,8.0,2375559
Ek Ruka Hua Faisla,1986,"Crime, Drama, Thriller",Basu Chatterjee,Nothing from IMDB,"Deepak Qazir, Amitabh Srivastava, Pankaj Kapur, S.M. Zaheer, Subhash Udghate, Hemant Mishra, M.K. Raina, K.K. Raina, Annu Kapoor, Subbiraj","Twelve male members of a jury gather together in an enclosed room to deliberate their decision on a charge of murder against a young man who has been accused of killing his elderly father. All of the jury, save for one, are convinced of this young man's guilt, and they would like to convince their colleague also to come to the same unanimous decision. But will they be able to convince him to change his verdict?",['127'],India,Hindi,,8.3,157571
The Villain,2014,"Action, Crime, Drama, Romance, Thriller",Mohit Suri,Nothing from IMDB,"Sidharth Malhotra, Riteish Deshmukh, Shraddha Kapoor, Shaad Randhawa, Aamna Sharif, Jack Wayne, Nihar Gite, Meher Acharia-Dar, Kamal Rashid Khan, Prachi Desai","Every love story has a hero, a heroine, and a villain. But this is the love story of a villain. Guru is a quiet, tough, and ruthless man, who works for a crooked politician. A dark past refuses to let Guru sleep at night until he meets Aisha. He falls in love with her and his life changes. Just when things seem perfect, she falls prey to an attack. Devastated, Guru starts hunting the miscreant and is shocked to learn of his seemingly innocuous and simple identity. Does Guru succeed in getting even with the assailant? And what is the motive behind the killings? The plot thickens as the astonishing mystery unveils and new realizations come to the forefront.",['129'],India,Hindi,,6.6,3175038
Ek Thi Daayan,2013,"Horror, Romance, Thriller",Kannan Iyer,Nothing from IMDB,"Emraan Hashmi, Konkona Sen Sharma, Kalki Koechlin, Huma Qureshi, Pawan Malhotra, Rajatabha Dutta, Visshesh Tiwari, Sara Arjun, Bhavesh Balchandani, Pallavi Batra","Bobo is a popular and talented illusionist, but he is haunted by his past. When disturbing hallucinations cause him to become distracted during his stage show, he seeks the help of a psychiatrist. Through hypnosis, he is able to recall suppressed memories of his childhood. In his youth, Bobo suspected the nanny who cared for him and his younger sister to be a Daayan -a demon who practices witchcraft and devil-worship. Now as an adult, Bobo is paranoid that the reincarnated witch is returning for him...",['135'],India,Hindi,,5.7,2406676
Ek Tha Tiger,2012,"Action, Adventure, Romance, Thriller",Kabir Khan,Nothing from IMDB,"Salman Khan, Katrina Kaif, Girish Karnad, Ranvir Shorey, Roshan Seth, Gavie Chahal, Rajendra Sethi, Avinash Badal, Bhupesh Singh, Sanjay Gurbaxani","In the dark world of intelligence and espionage, all information is guarded in the name of national security. But some stories escape the fiercely-guarded classified files, stories that become legends. This is one such story, a story that shook the very foundation of this dark world. In a government employees' neighbourhood in New Delhi, lived a rugged, handsome and mysterious bachelor about whom his neighbours knew nothing. That was because he was India's top spy, an officer with the Research and Analysis Wing (RAW), India's external intelligence agency. This man was known even in official corridors as TIGER. Tiger is sent on a relatively easy and safe mission to Dublin, Ireland to observe a scientist of Indian origin who is suspected of sharing his research findings with the Pakistan defence establishment. Tiger attempts to meet the scientist but is not successful. He tries to befriend the scientist's part-time home caretaker Zoya. As Tiger gets closer to Zoya, he begins to discover his human side. For the first time in his life, Tiger falls in love. What follows is a tumultuous journey that Tiger and Zoya embark upon, battling the dark world of intelligence and espionage that forbids its soldiers to fall in love.",['132'],India,"Hindi, English",,5.6,2016894
Ekkees Toppon Ki Salaami,2014,Comedy,Ravindra Gautam,Nothing from IMDB,"Anupam Kher, Neha Dhupia, Divyendu Sharma, Manu Rishi Chadha, Aditi Sharma, Rajesh Sharma, Uttara Baokar, Supriya Kumari, Bhagwan Tiwari, Sudhir Pandey",,['140'],India,Hindi,,6.0,3847072
Esperansa Kram,2020,"Short, Drama","Omar Medina Admirable, Miguel Fernandez",Nothing from IMDB,Aya Wolf,,,Spain,Catalan,,,14586424
English Vinglish,2012,"Comedy, Drama, Family",Gauri Shinde,Gauri Shinde,"Sridevi, Adil Hussain, Mehdi Nebbou, Priya Anand, Sujata Kumar, Sulabha Deshpande, Michael Patrick Hoban, Navika Kotia, Shivansh Kotia, Ashvin Matthew","The story of a quiet, sweet tempered housewife who endures small slights from her well educated husband and daughter everyday because of her inability to speak and understand English. She is resourceful and open-minded but somehow these traits don't get noticed by them. Then one day on a trip to visit her sister in Manhattan she decides to enroll in an English Learners class and meets a host of new people who teach her to value herself beyond the narrow perspective of her family.",['134'],India,"Hindi, Tamil, Telugu",,7.8,2181931
It's Entertainment,2014,"Action, Comedy, Drama","Sajid, Farhad Samji",Nothing from IMDB,"Akshay Kumar, Tamannaah Bhatia, Junior, Krishna Abhishek, Prakash Raj, Sonu Sood, Johny Lever, Mithun Chakraborty, Dalip Tahil, Vrajesh Hirjee","Akhil (Akshay Kumar) finds out that he is the heir of 3000 crore rupees, as he and his mother were abandoned by his diamond baron father (Panna Laal Johari), who is now dead. However, his life goes topsy-turvy when he learns that the empire goes to ""Entertainment""--who is a dog.",['140'],India,Hindi,,4.5,2978626
