SYMBOL,OPEN,HIGH,LOW,CLOSE,CONTRACTS,OPEN_INT,CHG_IN_OI,TIMESTAMP
COALINDIA,440.9,440.9,429.5,435.85,22120,75125400,8051400,29-FEB-2024
COFORGE,6431.1,6581.15,6382.15,6548.65,7159,1281300,-72750,29-FEB-2024
COLPAL,2493.0,2539.35,2476.1,2527.8,3480,3551800,-157500,29-FEB-2024
CONCOR,952.0,984.9,945.5,977.6,15657,18564000,738000,29-FEB-2024
COROMANDEL,1047.85,1086.6,1038.3,1079.05,3834,1665300,-13300,29-FEB-2024
CROMPTON,290.55,292.15,285.2,291.25,5903,17416800,-444600,29-FEB-2024
CUB,133.0,136.65,131.7,135.4,7365,43150000,-1970000,29-FEB-2024
CUMMINSIND,2629.25,2756.4,2629.25,2747.4,14729,4089900,900,29-FEB-2024
DABUR,535.3,539.5,532.1,537.45,4964,22818750,-193750,29-FEB-2024
DALBHARAT,2006.7,2046.05,1990.5,2027.7,7643,3254750,46750,29-FEB-2024
DEEPAKNTR,2176.4,2222.0,2163.0,2208.35,6465,3302400,367500,29-FEB-2024
DELTACORP,138.35,144.0,134.05,135.55,2785,3879000,-4623000,29-FEB-2024
DIVISLAB,3511.9,3519.95,3469.55,3493.5,15603,4198400,11000,29-FEB-2024
DIXON,6516.15,6708.4,6475.6,6682.35,9721,1380300,-27400,29-FEB-2024
DLF,893.25,921.75,882.3,902.3,16494,36631650,1956900,29-FEB-2024
DRREDDY,6377.2,6455.55,6353.05,6414.15,16779,2318750,123375,29-FEB-2024
EICHERMOT,3804.3,3886.0,3764.75,3797.15,13379,4026575,139475,29-FEB-2024
ESCORTS,2821.55,2870.35,2801.25,2860.75,6837,2189000,-101475,29-FEB-2024
EXIDEIND,317.5,322.5,316.15,320.4,4249,18918000,-111600,29-FEB-2024
FEDERALBNK,149.4,151.25,148.05,150.5,21012,98160000,-3255000,29-FEB-2024
GAIL,178.0,183.4,176.4,181.95,22533,131814900,192150,29-FEB-2024
GLENMARK,906.5,927.35,899.25,923.5,6184,15011125,-325525,29-FEB-2024
GMRINFRA,84.6,85.1,82.5,84.0,22757,251257500,5580000,29-FEB-2024
GNFC,642.6,650.5,627.65,641.9,10519,7339800,-279500,29-FEB-2024
GODREJCP,1233.9,1265.3,1226.55,1256.1,3813,6298500,220000,29-FEB-2024
GODREJPROP,2362.8,2410.8,2335.45,2400.35,6551,4641225,-123975,29-FEB-2024
GRANULES,455.85,468.45,453.3,464.0,4323,10806000,198000,29-FEB-2024
GRASIM,2174.1,2204.5,2154.7,2189.7,9520,8384706,77274,29-FEB-2024
GUJGASLTD,553.05,569.2,544.65,565.75,6671,8107500,-852500,29-FEB-2024
HAL,3082.4,3096.6,3012.7,3077.5,18863,8996400,-118800,29-FEB-2024
HAVELLS,1527.35,1540.3,1509.95,1528.2,6248,5354500,-148000,29-FEB-2024
HCLTECH,1642.25,1672.7,1638.0,1662.45,10983,13739600,-78400,29-FEB-2024
HDFCAMC,3864.8,3864.8,3709.7,3746.6,12064,3302700,117900,29-FEB-2024
HDFCBANK,1405.35,1408.45,1396.25,1401.75,225268,243287550,9151450,29-FEB-2024
HDFCLIFE,580.3,585.85,575.05,581.95,25127,33433400,-199100,29-FEB-2024
HEROMOTOCO,4355.55,4444.9,4347.45,4423.45,12494,4807800,528600,29-FEB-2024
HINDALCO,505.1,507.6,498.8,503.05,33459,51230200,905800,29-FEB-2024
HINDCOPPER,253.9,272.2,251.15,268.9,12370,35949900,3667600,29-FEB-2024
HINDPETRO,504.4,515.45,502.45,509.85,18921,42090300,2799900,29-FEB-2024
HINDUNILVR,2418.9,2423.25,2396.25,2412.9,35643,13491000,867600,29-FEB-2024
ICICIBANK,1045.9,1060.85,1040.4,1052.3,91938,88613700,7106400,29-FEB-2024
ICICIGI,1719.15,1726.45,1668.85,1715.9,5606,3074000,-264000,29-FEB-2024
ICICIPRULI,523.4,534.35,517.55,531.8,5027,12276000,-463500,29-FEB-2024
IDEA,13.6,14.0,13.4,13.65,22165,2118720000,-109040000,29-FEB-2024
IDFC,114.8,117.0,112.0,116.35,11223,70160000,-925000,29-FEB-2024
IDFCFIRSTB,80.25,81.45,79.4,81.1,26307,351225000,-13732500,29-FEB-2024
IEX,140.4,143.2,138.85,142.1,14087,64068750,-648750,29-FEB-2024
IGL,414.1,428.8,411.8,425.5,6816,13769250,-664125,29-FEB-2024
INDHOTEL,568.95,588.7,565.55,585.65,8339,17834000,724000,29-FEB-2024
INDIACEM,223.3,230.8,220.3,229.0,7669,21686200,591600,29-FEB-2024
INDIAMART,2645.3,2665.35,2598.25,2647.3,2512,857700,-11400,29-FEB-2024
INDIGO,3119.4,3162.95,3073.45,3153.15,20060,5807700,220800,29-FEB-2024
INDUSINDBK,1444.9,1480.05,1441.5,1472.6,36397,30226500,1250000,29-FEB-2024
INDUSTOWER,243.15,255.7,240.5,252.1,6542,91310400,-4545800,29-FEB-2024
INFY,1663.9,1681.1,1650.85,1671.05,45979,26034400,646800,29-FEB-2024
IOC,168.0,168.45,164.65,165.6,19784,197622750,8141250,29-FEB-2024
IPCALAB,1170.05,1201.25,1169.5,1193.05,3580,3056300,-341900,29-FEB-2024
IRCTC,921.85,933.0,910.6,923.8,16374,17204250,225750,29-FEB-2024
ITC,407.95,409.95,403.75,406.25,74436,118374400,-3035200,29-FEB-2024
JINDALSTEL,756.1,779.6,754.85,774.75,8925,23615000,-211250,29-FEB-2024
JKCEMENT,4438.3,4541.1,4412.45,4509.2,2218,657250,-85750,29-FEB-2024
JSWSTEEL,799.75,805.0,775.0,800.65,17535,19100475,1663875,29-FEB-2024
JUBLFOOD,471.5,471.5,458.65,463.75,15389,18473750,218750,29-FEB-2024
KOTAKBANK,1683.15,1698.0,1666.95,1687.0,73664,43067600,3844800,29-FEB-2024
L&TFH,164.25,167.85,162.75,167.25,5819,41269038,508668,29-FEB-2024
LALPATHLAB,2300.0,2370.0,2290.15,2353.95,3487,1166700,-120000,29-FEB-2024
LAURUSLABS,405.2,407.9,400.5,405.5,6142,12061500,187000,29-FEB-2024
LICHSGFIN,640.05,649.6,633.55,646.95,8911,15660000,-1628000,29-FEB-2024
LT,3469.3,3489.0,3439.15,3471.4,28978,16574700,543600,29-FEB-2024
LTIM,5369.35,5386.4,5235.1,5295.45,13632,2683500,114750,29-FEB-2024
LTTS,5302.25,5346.9,5259.15,5308.35,4305,745800,-2800,29-FEB-2024
LUPIN,1603.65,1626.25,1589.6,1619.65,11919,7068600,-801550,29-FEB-2024
M&M,1895.75,1947.1,1892.05,1929.5,30541,12888400,594650,29-FEB-2024
M&MFIN,281.45,284.0,279.3,283.35,10478,25094000,-2918000,29-FEB-2024
MANAPPURAM,172.6,177.0,170.5,175.75,6087,54696000,-3300000,29-FEB-2024
MARICO,522.05,527.0,518.9,522.05,6942,12591600,18000,29-FEB-2024
MARUTI,11140.8,11315.15,11140.75,11274.95,46350,3405800,563400,29-FEB-2024
MCDOWELL-N,1135.85,1174.35,1129.0,1165.0,5718,6738200,66500,29-FEB-2024
MCX,3664.7,3795.0,3639.65,3768.6,5925,2487600,140000,29-FEB-2024
METROPOLIS,1601.8,1615.1,1579.2,1600.8,3599,1134000,-97200,29-FEB-2024
MFSL,962.1,979.65,957.45,971.15,3849,10152000,-50400,29-FEB-2024
MGL,1470.9,1492.6,1454.95,1485.4,2576,2252000,36000,29-FEB-2024
MOTHERSON,117.85,119.9,116.85,119.35,21595,109368400,-8761400,29-FEB-2024
MPHASIS,2612.25,2657.8,2584.5,2617.15,9889,3269200,-66550,29-FEB-2024
MRF,145758.95,146957.25,144524.8,145832.55,13640,41020,3095,29-FEB-2024
MUTHOOTFIN,1266.6,1312.9,1261.5,1306.9,7324,6926700,-327250,29-FEB-2024
NATIONALUM,152.05,156.9,151.6,155.75,10256,71782500,3532500,29-FEB-2024
NAUKRI,5310.05,5334.35,5215.05,5269.7,5406,1064700,-450,29-FEB-2024
NAVINFLUOR,2930.3,3037.7,2929.6,3017.65,13387,1862400,-18900,29-FEB-2024
NESTLEIND,2563.1,2606.45,2547.8,2591.65,14248,5439200,278000,29-FEB-2024
NMDC,222.95,228.8,221.0,225.75,34478,95103000,-1008000,29-FEB-2024
NTPC,335.1,335.6,330.4,335.25,28151,116253000,16959000,29-FEB-2024
OBEROIRLTY,1329.55,1354.0,1326.9,1345.35,7156,6753600,-179200,29-FEB-2024
OFSS,7631.2,7717.55,7593.0,7677.55,4458,1022000,46000,29-FEB-2024
ONGC,264.1,265.95,261.5,264.75,28108,134730750,17174850,29-FEB-2024
PAGEIND,33910.1,34540.0,33903.05,34284.25,8485,169530,-7965,29-FEB-2024
PEL,899.1,923.0,890.3,914.1,10664,10855500,-164250,29-FEB-2024
PERSISTENT,8375.45,8687.55,8322.4,8620.1,16057,1512900,-134300,29-FEB-2024
PETRONET,274.85,275.6,271.2,273.55,10874,42384000,3579000,29-FEB-2024
PFC,390.2,402.95,389.3,400.3,22742,76000375,-2871375,29-FEB-2024
PIDILITIND,2696.1,2753.05,2662.3,2734.2,7899,3427000,410750,29-FEB-2024
PIIND,3600.95,3681.8,3570.05,3664.85,5222,2052750,-192750,29-FEB-2024
PNB,120.75,125.45,118.65,121.65,43561,255944000,6088000,29-FEB-2024
POLYCAB,4691.1,4787.45,4662.15,4725.05,19729,2173800,-194100,29-FEB-2024
POWERGRID,279.65,285.1,274.5,282.65,16447,63673200,4384800,29-FEB-2024
PVRINOX,1362.25,1374.85,1349.25,1368.2,16057,6413913,-216117,29-FEB-2024
RAMCOCEM,836.85,842.95,828.2,837.15,4383,3545350,78200,29-FEB-2024
RBLBANK,256.1,268.8,254.55,260.4,17181,63767500,1090000,29-FEB-2024
RECLTD,429.1,444.85,425.1,441.85,29309,42750000,-674000,29-FEB-2024
RELIANCE,2926.25,2955.45,2912.8,2924.1,96685,41015250,1211500,29-FEB-2024
SAIL,121.95,123.85,120.35,121.1,12944,124872000,-13680000,29-FEB-2024
SBICARD,729.0,734.05,715.1,719.0,14119,22372000,-788800,29-FEB-2024
SBILIFE,1535.9,1568.45,1525.5,1553.45,5943,7734750,472500,29-FEB-2024
SBIN,741.2,752.75,737.15,748.5,66863,121719000,13824000,29-FEB-2024
SHREECEM,25615.05,25699.3,25405.5,25532.65,8490,255550,9325,29-FEB-2024
SHRIRAMFIN,2400.05,2455.6,2349.1,2437.65,22488,6844800,-250800,29-FEB-2024
SIEMENS,4534.7,4712.65,4503.65,4670.55,5435,1191900,65700,29-FEB-2024
SRF,2365.0,2395.0,2336.15,2387.25,6997,3574500,-343875,29-FEB-2024
SUNPHARMA,1566.4,1584.3,1557.3,1576.15,21111,20343400,-742700,29-FEB-2024
SUNTV,599.2,617.95,599.2,615.65,4663,6027000,-777000,29-FEB-2024
SYNGENE,702.1,711.9,696.2,708.05,3723,5224000,-119000,29-FEB-2024
TATACHEM,943.0,947.8,930.6,938.75,17999,13976050,-1918400,29-FEB-2024
TATACOMM,1904.8,1939.0,1885.5,1920.15,10303,7906500,539000,29-FEB-2024
TATACONSUM,1160.15,1197.0,1151.0,1189.2,12161,12211200,-294300,29-FEB-2024
TATAMOTORS,955.95,956.5,941.7,951.4,43921,65796525,-3381525,29-FEB-2024
TATAPOWER,366.0,374.0,362.75,371.05,22729,88911000,-1728000,29-FEB-2024
TATASTEEL,140.55,141.8,139.35,140.75,40794,215083000,-797500,29-FEB-2024
TCS,4089.95,4141.2,4070.2,4094.7,53432,13279875,-5600,29-FEB-2024
TECHM,1276.85,1283.0,1265.5,1274.4,16158,14004600,467400,29-FEB-2024
TITAN,3588.0,3653.0,3541.3,3629.8,35482,5540150,8400,29-FEB-2024
TORNTPHARM,2614.35,2675.85,2585.95,2659.5,1699,1657500,88500,29-FEB-2024
TRENT,3929.2,3937.75,3781.45,3878.8,9515,2896400,136000,29-FEB-2024
TVSMOTOR,2087.85,2157.0,2084.1,2136.4,18191,5098450,19950,29-FEB-2024
UBL,1656.4,1704.9,1644.0,1699.5,6823,2436800,-150000,29-FEB-2024
ULTRACEMCO,9766.8,9908.25,9713.85,9882.55,16880,2053200,9700,29-FEB-2024
UPL,470.8,475.45,467.4,470.15,27532,37806600,-637000,29-FEB-2024
VEDL,262.55,269.35,260.35,267.45,37461,128790800,-512900,29-FEB-2024
VOLTAS,1108.3,1126.0,1088.4,1108.15,10767,9204000,418800,29-FEB-2024
WIPRO,517.05,522.9,513.3,518.0,24110,52345500,235500,29-FEB-2024
ZEEL,161.85,164.9,154.7,161.0,93825,127968000,27759000,29-FEB-2024
ZYDUSLIFE,933.55,949.25,923.4,943.45,6730,6998400,-730800,29-FEB-2024
